GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALUCE001,ALUCE002,ALUCE003,ALUCE004,ALUCE005,ALUCE006,ALUCE007,ALUCE008,ALUCE009,ALUCE010,ALUKE001,ALUKE002,ALUKE003,ALUKE004,ALUKE005,ALUKE006,ALUKE007,ALUKE008,ALUKE009,ALUKE010,ALUKE011,ALUKE012,ALUKE013,ALUKE014,ALUKE015,ALUKE016,ALUKE017,ALUKE018,ALUKE019,ALUKE020,ALUKE021,NAME_M,ALUCM001,ALUCM002,ALUCM003,ALUCM004,ALUCM005,ALUCM006,ALUCM007,ALUCM008,ALUCM009,ALUCM010,ALUKM001,ALUKM002,ALUKM003,ALUKM004,ALUKM005,ALUKM006,ALUKM007,ALUKM008,ALUKM009,ALUKM010,ALUKM011,ALUKM012,ALUKM013,ALUKM014,ALUKM015,ALUKM016,ALUKM017,ALUKM018,ALUKM019,ALUKM020,ALUKM021
"G4801070","2015-2019","TX",,,"Texas","48","Crosby County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48107",,,"Crosby County, Texas",5836,5148,212,0,33,11,342,90,51,39,5836,2567,2299,183,0,33,11,8,33,0,33,3269,2849,29,0,0,0,334,57,51,6,"Crosby County, Texas",0,136,62,19,33,16,135,56,45,30,0,0,11,46,19,33,16,11,29,19,29,0,135,29,19,19,19,135,46,45,8
"G4801090","2015-2019","TX",,,"Texas","48","Culberson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48109",,,"Culberson County, Texas",2214,1733,3,1,13,0,402,62,0,62,2214,641,562,3,1,13,0,0,62,0,62,1573,1171,0,0,0,0,402,0,0,0,"Culberson County, Texas",0,176,4,2,21,14,168,71,14,71,0,221,226,4,2,21,14,14,71,14,71,221,219,14,14,14,14,168,14,14,14
"G4801110","2015-2019","TX",,,"Texas","48","Dallam County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48111",,,"Dallam County, Texas",7304,6550,56,86,142,0,311,159,105,54,7304,3957,3626,56,84,142,0,0,49,0,49,3347,2924,0,2,0,0,311,110,105,5,"Dallam County, Texas",0,347,73,10,81,19,318,147,125,49,0,0,19,73,9,81,19,19,45,19,45,0,347,19,3,19,19,318,129,125,10
"G4801130","2015-2019","TX",,,"Texas","48","Dallas County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48113",,,"Dallas County, Texas",2606868,1597069,588903,10155,163971,1240,176677,68853,15464,53389,2606868,1559434,759485,580189,5411,162770,1014,4810,45755,2929,42826,1047434,837584,8714,4744,1201,226,171867,23098,12535,10563,"Dallas County, Texas",0,6237,2048,1120,1239,213,6354,2948,1595,2623,0,0,567,2034,544,1163,174,976,2258,626,2204,0,6107,1219,906,418,127,6136,1836,1445,1365
"G4801150","2015-2019","TX",,,"Texas","48","Dawson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48115",,,"Dawson County, Texas",12813,9638,1036,143,24,0,1450,522,352,170,12813,5450,4265,985,46,24,0,0,130,13,117,7363,5373,51,97,0,0,1450,392,339,53,"Dawson County, Texas",0,450,245,76,24,21,388,235,209,77,0,0,223,234,31,24,21,21,53,17,52,0,384,35,65,21,21,388,225,211,43
"G4801170","2015-2019","TX",,,"Texas","48","Deaf Smith County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48117",,,"Deaf Smith County, Texas",18736,16799,191,123,118,18,803,684,86,598,18736,5090,4626,119,70,118,18,19,120,0,120,13646,12173,72,53,0,0,784,564,86,478,"Deaf Smith County, Texas",0,379,112,74,90,28,265,303,71,306,0,0,25,72,55,90,28,25,89,21,89,0,380,75,57,21,21,268,277,71,280
"G4801190","2015-2019","TX",,,"Texas","48","Delta County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48119",,,"Delta County, Texas",5249,4594,461,4,28,0,57,105,0,105,5249,4841,4239,461,4,28,0,4,105,0,105,408,355,0,0,0,0,53,0,0,0,"Delta County, Texas",0,59,107,7,29,19,59,90,19,90,0,0,6,107,7,29,19,6,90,19,90,0,61,19,19,19,19,61,19,19,19
"G4801210","2015-2019","TX",,,"Texas","48","Denton County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48121",,,"Denton County, Texas",833822,619566,81758,3993,72510,707,25101,30187,5868,24319,833822,672889,494029,79871,3045,72148,629,1191,21976,1019,20957,160933,125537,1887,948,362,78,23910,8211,4849,3362,"Denton County, Texas",0,2756,1294,564,826,94,2469,2058,987,1878,0,0,283,1176,427,824,74,392,1579,326,1487,0,2738,502,331,136,62,2444,1263,925,870
"G4801230","2015-2019","TX",,,"Texas","48","DeWitt County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48123",,,"DeWitt County, Texas",20340,13159,1900,242,4,0,4788,247,89,158,20340,13148,11143,1888,5,1,0,0,111,22,89,7192,2016,12,237,3,0,4788,136,67,69,"DeWitt County, Texas",0,364,92,230,5,25,404,126,69,110,0,0,31,91,8,3,25,25,93,31,89,0,364,19,230,5,25,404,98,63,73
"G4801250","2015-2019","TX",,,"Texas","48","Dickens County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48125",,,"Dickens County, Texas",2203,2023,59,21,11,0,84,5,5,0,2203,1546,1476,59,0,11,0,0,0,0,0,657,547,0,21,0,0,84,5,5,0,"Dickens County, Texas",0,82,39,23,14,14,52,6,6,14,0,93,106,39,14,14,14,14,14,14,14,93,84,14,23,14,14,52,6,6,14
"G4801270","2015-2019","TX",,,"Texas","48","Dimmit County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48127",,,"Dimmit County, Texas",10438,9366,4,0,147,0,859,62,4,58,10438,1366,1143,4,0,147,0,10,62,4,58,9072,8223,0,0,0,0,849,0,0,0,"Dimmit County, Texas",0,610,5,21,83,21,610,88,7,82,0,0,7,5,21,83,21,17,88,7,82,0,610,21,21,21,21,610,21,21,21
"G4801290","2015-2019","TX",,,"Texas","48","Donley County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48129",,,"Donley County, Texas",3342,3002,189,12,12,0,59,68,5,63,3342,2972,2702,183,12,12,0,0,63,0,63,370,300,6,0,0,0,59,5,5,0,"Donley County, Texas",0,59,42,13,12,14,58,38,8,37,0,0,14,42,13,12,14,14,37,14,37,0,59,11,14,14,14,58,8,8,14
"G4801310","2015-2019","TX",,,"Texas","48","Duval County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48131",,,"Duval County, Texas",11268,10705,148,0,0,0,406,9,9,0,11268,1202,1053,148,0,0,0,1,0,0,0,10066,9652,0,0,0,0,405,9,9,0,"Duval County, Texas",0,416,45,21,21,21,413,16,16,21,0,0,46,45,21,21,21,2,21,21,21,0,413,21,21,21,21,413,16,16,21
"G4801330","2015-2019","TX",,,"Texas","48","Eastland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48133",,,"Eastland County, Texas",18273,16816,599,64,123,0,542,129,15,114,18273,15284,14494,522,54,113,0,0,101,5,96,2989,2322,77,10,10,0,542,28,10,18,"Eastland County, Texas",0,250,180,57,122,21,294,110,21,108,0,0,21,161,56,115,21,21,93,9,93,0,250,101,16,28,21,294,33,19,28
"G4801350","2015-2019","TX",,,"Texas","48","Ector County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48135",,,"Ector County, Texas",160579,129198,7702,927,1909,47,15994,4802,1313,3489,160579,63140,51855,7109,320,1748,31,312,1765,55,1710,97439,77343,593,607,161,16,15682,3037,1258,1779,"Ector County, Texas",0,2220,454,419,188,51,2159,828,412,654,0,0,236,285,147,132,44,230,378,62,363,0,2176,310,381,125,26,2125,737,398,603
"G4801370","2015-2019","TX",,,"Texas","48","Edwards County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48137",,,"Edwards County, Texas",1918,1912,0,1,0,0,4,1,0,1,1918,832,830,0,1,0,0,0,1,0,1,1086,1082,0,0,0,0,4,0,0,0,"Edwards County, Texas",171,170,14,2,14,14,5,2,14,2,171,209,209,14,2,14,14,14,2,14,2,245,244,14,14,14,14,5,14,14,14
"G4801390","2015-2019","TX",,,"Texas","48","Ellis County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48139",,,"Ellis County, Texas",173772,141636,17580,1386,1120,85,5428,6537,854,5683,173772,128195,105705,17028,485,1104,65,112,3696,145,3551,45577,35931,552,901,16,20,5316,2841,709,2132,"Ellis County, Texas",0,1338,576,562,185,43,957,878,282,891,0,0,35,535,175,184,42,85,548,113,537,0,1342,324,504,26,30,964,708,274,729
"G4801410","2015-2019","TX",,,"Texas","48","El Paso County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48141",,,"El Paso County, Texas",836062,666059,27876,5215,10421,1133,103148,22210,7426,14784,836062,145789,100109,24770,2315,9510,1044,546,7495,249,7246,690273,565950,3106,2900,911,89,102602,14715,7177,7538,"El Paso County, Texas",0,5124,770,766,537,271,4832,1778,1087,1283,0,0,138,623,182,460,253,230,803,116,797,0,5137,535,744,304,99,4864,1468,1068,961
"G4801430","2015-2019","TX",,,"Texas","48","Erath County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48143",,,"Erath County, Texas",41841,37186,799,679,388,85,1928,776,192,584,41841,33020,31197,776,30,369,85,9,554,55,499,8821,5989,23,649,19,0,1919,222,137,85,"Erath County, Texas",0,699,278,435,41,81,710,300,135,232,0,0,86,276,51,28,81,13,243,85,213,0,698,36,425,33,29,711,142,111,84
"G4801450","2015-2019","TX",,,"Texas","48","Falls County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48145",,,"Falls County, Texas",17272,12433,4233,86,82,0,257,181,74,107,17272,13272,8851,4164,68,82,0,0,107,0,107,4000,3582,69,18,0,0,257,74,74,0,"Falls County, Texas",0,206,161,45,97,21,146,95,83,51,0,0,21,104,42,97,21,21,51,21,51,0,206,115,21,21,21,146,83,83,21
"G4801470","2015-2019","TX",,,"Texas","48","Fannin County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48147",,,"Fannin County, Texas",34537,30288,1953,267,232,13,642,1142,33,1109,34537,30637,27211,1944,231,220,13,4,1014,3,1011,3900,3077,9,36,12,0,638,128,30,98,"Fannin County, Texas",0,208,183,76,76,17,193,233,24,232,0,0,7,182,73,73,17,6,220,4,220,0,207,15,34,19,29,193,71,24,67
"G4801490","2015-2019","TX",,,"Texas","48","Fayette County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48149",,,"Fayette County, Texas",25141,22671,1645,11,125,0,497,192,42,150,25141,19865,17907,1645,11,119,0,25,158,8,150,5276,4764,0,0,6,0,472,34,34,0,"Fayette County, Texas",0,316,83,13,11,25,306,84,35,83,0,0,33,83,13,7,25,34,82,9,83,0,313,25,25,8,25,303,35,35,25
"G4801510","2015-2019","TX",,,"Texas","48","Fisher County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48151",,,"Fisher County, Texas",3856,3408,102,46,12,0,103,185,30,155,3856,2595,2382,102,5,12,0,0,94,0,94,1261,1026,0,41,0,0,103,91,30,61,"Fisher County, Texas",0,120,69,31,18,14,47,91,27,84,0,123,158,69,9,18,14,14,65,14,65,123,136,14,29,14,14,47,57,27,50
"G4801530","2015-2019","TX",,,"Texas","48","Floyd County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48153",,,"Floyd County, Texas",5803,5375,242,3,10,0,75,98,0,98,5803,2398,2136,167,3,10,0,0,82,0,82,3405,3239,75,0,0,0,75,16,0,16,"Floyd County, Texas",0,105,100,7,13,19,46,58,19,58,0,0,19,57,7,13,19,19,55,19,55,0,105,89,19,19,19,46,16,19,16
"G4801550","2015-2019","TX",,,"Texas","48","Foard County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48155",,,"Foard County, Texas",1275,1048,29,6,0,0,68,124,87,37,1275,991,919,29,6,0,0,0,37,0,37,284,129,0,0,0,0,68,87,87,0,"Foard County, Texas",140,136,43,10,14,14,48,87,73,44,140,137,133,43,10,14,14,14,44,14,44,77,60,14,14,14,14,48,73,73,14
"G4801570","2015-2019","TX",,,"Texas","48","Fort Bend County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48157",,,"Fort Bend County, Texas",765394,395904,157134,2600,154513,408,33215,21620,5437,16183,765394,577894,253263,153972,1713,153245,396,1559,13746,1474,12272,187500,142641,3162,887,1268,12,31656,7874,3963,3911,"Fort Bend County, Texas",0,4470,2057,617,1338,72,4035,2590,1087,2184,0,0,447,1517,582,1151,70,540,2032,679,1896,0,4415,1294,443,612,19,3976,1520,941,1226
"G4801590","2015-2019","TX",,,"Texas","48","Franklin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48159",,,"Franklin County, Texas",10716,9213,473,31,5,0,602,392,182,210,10716,9166,8430,468,31,5,0,22,210,0,210,1550,783,5,0,0,0,580,182,182,0,"Franklin County, Texas",0,269,70,38,11,21,246,107,100,79,0,0,36,69,38,11,21,36,79,21,79,0,269,8,21,21,21,245,100,100,21
"G4801610","2015-2019","TX",,,"Texas","48","Freestone County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48161",,,"Freestone County, Texas",19714,15857,2995,83,139,0,298,342,61,281,19714,16659,13130,2973,81,88,0,52,335,61,274,3055,2727,22,2,51,0,246,7,0,7,"Freestone County, Texas",0,239,175,65,122,21,216,154,61,125,0,0,61,169,65,88,21,77,152,61,123,0,233,36,4,85,21,204,12,21,12
"G4801630","2015-2019","TX",,,"Texas","48","Frio County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48163",,,"Frio County, Texas",19871,16342,718,27,170,0,2250,364,98,266,19871,4118,3233,631,9,160,0,14,71,0,71,15753,13109,87,18,10,0,2236,293,98,195,"Frio County, Texas",0,896,184,23,85,21,813,146,82,118,0,0,262,222,16,82,21,21,58,21,58,0,826,79,23,16,21,809,140,82,115
"G4801650","2015-2019","TX",,,"Texas","48","Gaines County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48165",,,"Gaines County, Texas",20706,19578,522,57,102,9,378,60,23,37,20706,12115,11493,450,57,102,9,0,4,0,4,8591,8085,72,0,0,0,378,56,23,33,"Gaines County, Texas",0,244,198,81,101,16,220,58,35,44,0,0,25,175,81,101,16,25,7,25,7,0,244,81,25,25,25,220,57,35,42
"G4801670","2015-2019","TX",,,"Texas","48","Galveston County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48167",,,"Galveston County, Texas",332885,262336,41809,1306,10946,123,6797,9568,1256,8312,332885,250882,190948,41105,785,10840,110,282,6812,342,6470,82003,71388,704,521,106,13,6515,2756,914,1842,"Galveston County, Texas",0,1576,900,393,476,95,1223,1148,473,1130,0,0,143,854,318,474,95,179,951,376,965,0,1556,314,200,82,14,1168,688,370,560
"G4801690","2015-2019","TX",,,"Texas","48","Garza County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48169",,,"Garza County, Texas",6070,5120,347,16,119,0,387,81,34,47,6070,2900,2407,342,8,119,0,0,24,0,24,3170,2713,5,8,0,0,387,57,34,23,"Garza County, Texas",199,239,205,20,135,19,132,47,34,42,199,248,243,204,11,135,19,19,35,19,35,257,281,9,14,19,19,132,41,34,24
"G4801710","2015-2019","TX",,,"Texas","48","Gillespie County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48171",,,"Gillespie County, Texas",26459,24065,29,854,32,0,671,808,85,723,26459,20327,19765,21,85,32,0,28,396,18,378,6132,4300,8,769,0,0,643,412,67,345,"Gillespie County, Texas",0,574,32,499,28,25,310,287,105,279,0,0,53,22,84,28,25,47,92,21,89,0,572,14,489,25,25,303,270,94,265
"G4801730","2015-2019","TX",,,"Texas","48","Glasscock County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48173",,,"Glasscock County, Texas",1510,1003,0,0,0,0,507,0,0,0,1510,849,849,0,0,0,0,0,0,0,0,661,154,0,0,0,0,507,0,0,0,"Glasscock County, Texas",187,200,14,14,14,14,226,14,14,14,187,191,191,14,14,14,14,14,14,14,14,215,126,14,14,14,14,226,14,14,14
"G4801750","2015-2019","TX",,,"Texas","48","Goliad County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48175",,,"Goliad County, Texas",7565,6119,445,0,55,0,910,36,18,18,7565,4853,4408,372,0,55,0,0,18,0,18,2712,1711,73,0,0,0,910,18,18,0,"Goliad County, Texas",0,263,99,19,55,19,272,39,28,28,0,0,19,62,19,55,19,19,28,19,28,0,263,84,19,19,19,272,28,28,19
"G4801770","2015-2019","TX",,,"Texas","48","Gonzales County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48177",,,"Gonzales County, Texas",20731,13784,1382,64,76,5,5093,327,190,137,20731,10213,8635,1341,28,76,5,0,128,0,128,10518,5149,41,36,0,0,5093,199,190,9,"Gonzales County, Texas",0,678,142,49,69,8,689,134,113,87,0,0,25,125,40,69,8,25,85,25,85,0,678,54,41,25,25,689,113,113,9
"G4801790","2015-2019","TX",,,"Texas","48","Gray County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48179",,,"Gray County, Texas",22410,19089,1007,286,150,45,1212,621,87,534,22410,15912,14189,965,149,150,45,0,414,4,410,6498,4900,42,137,0,0,1212,207,83,124,"Gray County, Texas",0,441,91,129,12,48,405,145,63,140,0,0,5,81,59,12,48,25,102,5,102,0,441,57,110,25,25,405,100,61,88
"G4801810","2015-2019","TX",,,"Texas","48","Grayson County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48181",,,"Grayson County, Texas",131014,113326,7182,1401,2080,12,2417,4596,317,4279,131014,113437,98801,6871,1355,2062,12,177,4159,45,4114,17577,14525,311,46,18,0,2240,437,272,165,"Grayson County, Texas",0,777,495,228,160,16,753,578,136,555,0,0,211,452,231,156,16,222,545,41,540,0,731,202,32,28,32,700,153,133,83
"G4801830","2015-2019","TX",,,"Texas","48","Gregg County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48183",,,"Gregg County, Texas",123443,92086,24707,271,1586,130,1296,3367,166,3201,123443,100343,70988,24425,213,1577,130,205,2805,50,2755,23100,21098,282,58,9,0,1091,562,116,446,"Gregg County, Texas",0,639,542,141,204,143,449,575,101,557,0,0,145,488,121,203,143,150,516,58,517,0,600,225,70,17,32,408,245,77,233
"G4801850","2015-2019","TX",,,"Texas","48","Grimes County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48185",,,"Grimes County, Texas",27984,21756,4244,137,55,0,1003,789,113,676,27984,21223,16371,4164,71,55,0,0,562,7,555,6761,5385,80,66,0,0,1003,227,106,121,"Grimes County, Texas",0,372,200,81,41,25,364,260,90,247,0,0,11,189,46,41,25,25,189,11,190,0,372,61,66,25,25,364,137,87,118
"G4801870","2015-2019","TX",,,"Texas","48","Guadalupe County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48187",,,"Guadalupe County, Texas",158966,116778,13085,524,2720,377,20444,5038,1030,4008,158966,98688,80056,12055,281,2587,166,372,3171,159,3012,60278,36722,1030,243,133,211,20072,1867,871,996,"Guadalupe County, Texas",0,1845,422,196,282,472,2046,613,280,502,0,0,194,249,135,279,391,416,361,113,345,0,1814,340,138,87,198,1942,435,260,343
"G4801890","2015-2019","TX",,,"Texas","48","Hale County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48189",,,"Hale County, Texas",33826,29018,1706,235,104,6,1207,1550,312,1238,33826,13717,11443,1535,33,99,6,28,573,0,573,20109,17575,171,202,5,0,1179,977,312,665,"Hale County, Texas",0,599,254,223,51,9,350,452,255,375,0,0,38,136,31,46,9,38,153,29,153,0,591,237,223,9,29,340,428,255,358
"G4801910","2015-2019","TX",,,"Texas","48","Hall County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48191",,,"Hall County, Texas",3048,2376,197,35,8,0,309,123,23,100,3048,1988,1695,188,16,8,0,0,81,0,81,1060,681,9,19,0,0,309,42,23,19,"Hall County, Texas",0,113,50,28,14,14,121,49,22,47,0,0,14,45,20,14,14,14,46,14,46,0,113,14,17,14,14,121,30,22,16
"G4801930","2015-2019","TX",,,"Texas","48","Hamilton County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48193",,,"Hamilton County, Texas",8332,7939,66,120,0,0,98,109,50,59,8332,7270,7003,66,120,0,0,0,81,25,56,1062,936,0,0,0,0,98,28,25,3,"Hamilton County, Texas",0,106,48,63,19,19,80,93,58,64,0,0,39,48,63,19,19,19,84,39,64,0,97,19,19,19,19,80,49,44,7
"G4801950","2015-2019","TX",,,"Texas","48","Hansford County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48195",,,"Hansford County, Texas",5520,5055,17,8,4,0,382,54,21,33,5520,2870,2849,5,8,4,0,0,4,0,4,2650,2206,12,0,0,0,382,50,21,29,"Hansford County, Texas",0,216,19,9,6,19,206,52,30,41,0,0,16,6,9,6,19,19,6,19,6,0,215,18,19,19,19,206,50,30,38
"G4801970","2015-2019","TX",,,"Texas","48","Hardeman County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48197",,,"Hardeman County, Texas",3945,3469,232,45,0,0,108,91,0,91,3945,3196,2828,232,45,0,0,0,91,0,91,749,641,0,0,0,0,108,0,0,0,"Hardeman County, Texas",0,98,93,20,14,14,76,83,14,83,0,119,132,93,20,14,14,14,83,14,83,119,125,14,14,14,14,76,14,14,14
"G4801990","2015-2019","TX",,,"Texas","48","Hardin County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48199",,,"Hardin County, Texas",56765,51841,3279,163,351,0,356,775,63,712,56765,53535,49096,3153,148,351,0,96,691,28,663,3230,2745,126,15,0,0,260,84,35,49,"Hardin County, Texas",0,327,196,104,83,32,293,222,78,213,0,0,145,143,102,83,32,145,215,51,204,0,315,122,27,32,32,272,66,58,42
"G4802010","2015-2019","TX",,,"Texas","48","Harris County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48201",,,"Harris County, Texas",4646630,2905947,884292,19269,324288,3104,396777,112953,25382,87571,4646630,2651515,1374905,863044,8105,321392,2441,11171,70457,4513,65944,1995115,1531042,21248,11164,2896,663,385606,42496,20869,21627,"Harris County, Texas",0,10882,3279,1895,2020,421,10192,5012,1949,4149,0,0,1155,2610,883,2105,275,1455,3277,759,3198,0,10863,1910,1652,708,335,10083,3029,1942,2062
"G4802030","2015-2019","TX",,,"Texas","48","Harrison County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48203",,,"Harrison County, Texas",66580,49704,13760,205,528,14,1020,1349,215,1134,66580,57853,42336,13760,164,528,14,13,1038,24,1014,8727,7368,0,41,0,0,1007,311,191,120,"Harrison County, Texas",0,453,263,130,41,26,430,380,196,318,0,0,21,263,94,41,26,21,273,36,269,0,447,32,65,32,32,424,252,195,168
"G4802050","2015-2019","TX",,,"Texas","48","Hartley County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48205",,,"Hartley County, Texas",5669,4808,425,20,82,0,106,228,6,222,5669,4154,3400,420,20,82,0,35,197,0,197,1515,1408,5,0,0,0,71,31,6,25,"Hartley County, Texas",0,187,75,29,68,19,67,125,9,124,0,0,161,76,29,68,19,55,122,19,122,0,77,10,19,19,19,61,24,9,23
"G4802070","2015-2019","TX",,,"Texas","48","Haskell County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48207",,,"Haskell County, Texas",5726,5114,228,27,16,0,221,120,1,119,5726,4090,3702,217,27,16,0,9,119,0,119,1636,1412,11,0,0,0,212,1,1,0,"Haskell County, Texas",0,106,67,29,18,19,107,61,2,61,0,0,12,60,29,18,19,12,61,19,61,0,106,14,19,19,19,106,2,2,19
"G4802090","2015-2019","TX",,,"Texas","48","Hays County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48209",,,"Hays County, Texas",213366,188901,8997,814,3348,52,6004,5250,1244,4006,213366,130297,114727,8207,522,3210,0,341,3290,84,3206,83069,74174,790,292,138,52,5663,1960,1160,800,"Hays County, Texas",0,1287,526,288,358,46,1140,855,444,625,0,0,238,384,210,325,32,246,574,74,556,0,1295,364,198,79,46,1106,551,445,324
"G4802110","2015-2019","TX",,,"Texas","48","Hemphill County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48211",,,"Hemphill County, Texas",3994,3629,40,0,1,0,229,95,51,44,3994,2603,2519,39,0,1,0,0,44,0,44,1391,1110,1,0,0,0,229,51,51,0,"Hemphill County, Texas",0,188,31,14,2,14,171,60,49,33,0,173,167,31,14,2,14,14,33,14,33,173,211,2,14,14,14,171,49,49,14
"G4802130","2015-2019","TX",,,"Texas","48","Henderson County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48213",,,"Henderson County, Texas",81070,72540,5404,690,525,26,730,1155,113,1042,81070,70723,63378,5150,622,525,26,43,979,10,969,10347,9162,254,68,0,0,687,176,103,73,"Henderson County, Texas",0,485,409,202,70,22,264,374,109,345,0,0,43,269,170,70,22,41,336,10,337,0,472,297,101,32,32,250,172,109,74
"G4802150","2015-2019","TX",,,"Texas","48","Hidalgo County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48215",,,"Hidalgo County, Texas",855176,737739,4669,1504,8370,96,88383,14415,11090,3325,855176,66894,52492,3612,532,8043,73,1115,1027,158,869,788282,685247,1057,972,327,23,87268,13388,10932,2456,"Hidalgo County, Texas",0,5004,421,437,344,76,4495,1890,1858,675,0,0,995,213,114,258,62,998,315,217,274,0,5054,359,393,222,42,4454,1885,1880,618
"G4802170","2015-2019","TX",,,"Texas","48","Hill County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48217",,,"Hill County, Texas",35689,30697,2340,403,143,59,1367,680,82,598,35689,28335,25196,2239,108,143,59,20,570,34,536,7354,5501,101,295,0,0,1347,110,48,62,"Hill County, Texas",0,392,160,297,46,80,267,150,47,141,0,0,20,130,48,46,80,16,141,31,135,0,392,92,284,29,29,267,51,35,44
"G4802190","2015-2019","TX",,,"Texas","48","Hockley County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48219",,,"Hockley County, Texas",23064,20383,746,123,83,21,1148,560,205,355,23064,12041,10824,738,117,81,21,56,204,0,204,11023,9559,8,6,2,0,1092,356,205,151,"Hockley County, Texas",0,384,81,31,38,35,333,192,137,147,0,0,13,81,31,38,35,65,66,25,66,0,382,9,8,3,25,321,181,137,127
