GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B69AA,B69AB,B69AC,B69AAM,B69ABM,B69ACM
G2100230,2008-2012,Kentucky,21,210,Bracken County,23,230,"Bracken County, Kentucky",555,4243,839,111,321,168
G2100250,2008-2012,Kentucky,21,210,Breathitt County,25,250,"Breathitt County, Kentucky",1525,7038,975,211,485,167
G2100270,2008-2012,Kentucky,21,210,Breckinridge County,27,270,"Breckinridge County, Kentucky",1498,11022,1209,244,634,202
G2100290,2008-2012,Kentucky,21,210,Bullitt County,29,290,"Bullitt County, Kentucky",2324,41240,6215,304,1223,568
G2100310,2008-2012,Kentucky,21,210,Butler County,31,310,"Butler County, Kentucky",1142,6944,653,188,447,154
G2100330,2008-2012,Kentucky,21,210,Caldwell County,33,330,"Caldwell County, Kentucky",626,6943,1502,171,552,276
G2100350,2008-2012,Kentucky,21,210,Calloway County,35,350,"Calloway County, Kentucky",1240,14898,6312,236,701,523
G2100370,2008-2012,Kentucky,21,210,Campbell County,37,370,"Campbell County, Kentucky",2366,40761,16374,302,1224,778
G2100390,2008-2012,Kentucky,21,210,Carlisle County,39,390,"Carlisle County, Kentucky",233,2791,538,72,259,115
G2100410,2008-2012,Kentucky,21,210,Carroll County,41,410,"Carroll County, Kentucky",815,5628,704,167,462,196
G2100430,2008-2012,Kentucky,21,210,Carter County,43,430,"Carter County, Kentucky",2095,14727,1716,250,734,253
G2100450,2008-2012,Kentucky,21,210,Casey County,45,450,"Casey County, Kentucky",2133,7786,997,336,522,203
G2100470,2008-2012,Kentucky,21,210,Christian County,47,470,"Christian County, Kentucky",2699,33640,6036,340,1097,429
G2100490,2008-2012,Kentucky,21,210,Clark County,49,490,"Clark County, Kentucky",2070,18061,4519,319,845,422
G2100510,2008-2012,Kentucky,21,210,Clay County,51,510,"Clay County, Kentucky",3060,10819,1115,410,771,235
G2100530,2008-2012,Kentucky,21,210,Clinton County,53,530,"Clinton County, Kentucky",1318,5119,550,253,512,142
G2100550,2008-2012,Kentucky,21,210,Crittenden County,55,550,"Crittenden County, Kentucky",788,5075,682,148,368,157
G2100570,2008-2012,Kentucky,21,210,Cumberland County,57,570,"Cumberland County, Kentucky",697,3507,583,156,352,156
G2100590,2008-2012,Kentucky,21,210,Daviess County,59,590,"Daviess County, Kentucky",2743,49676,12325,325,1312,740
G2100610,2008-2012,Kentucky,21,210,Edmonson County,61,610,"Edmonson County, Kentucky",933,6532,767,188,524,204
G2100630,2008-2012,Kentucky,21,210,Elliott County,63,630,"Elliott County, Kentucky",902,4175,324,185,399,119
G2100650,2008-2012,Kentucky,21,210,Estill County,65,650,"Estill County, Kentucky",1603,7927,767,255,553,185
G2100670,2008-2012,Kentucky,21,210,Fayette County,67,670,"Fayette County, Kentucky",8859,106366,76474,744,2160,1724
G2100690,2008-2012,Kentucky,21,210,Fleming County,69,690,"Fleming County, Kentucky",1253,7223,1269,246,487,253
G2100710,2008-2012,Kentucky,21,210,Floyd County,71,710,"Floyd County, Kentucky",3600,20454,3250,356,955,416
G2100730,2008-2012,Kentucky,21,210,Franklin County,73,730,"Franklin County, Kentucky",1949,22503,9249,295,997,698
G2100750,2008-2012,Kentucky,21,210,Fulton County,75,750,"Fulton County, Kentucky",311,3924,596,84,335,134
G2100770,2008-2012,Kentucky,21,210,Gallatin County,77,770,"Gallatin County, Kentucky",648,4361,492,173,389,162
G2100790,2008-2012,Kentucky,21,210,Garrard County,79,790,"Garrard County, Kentucky",1146,8776,1863,218,614,281
G2100810,2008-2012,Kentucky,21,210,Grant County,81,810,"Grant County, Kentucky",829,12994,1878,188,689,249
G2100830,2008-2012,Kentucky,21,210,Graves County,83,830,"Graves County, Kentucky",1957,19324,3916,308,812,432
G2100850,2008-2012,Kentucky,21,210,Grayson County,85,850,"Grayson County, Kentucky",2418,13495,1518,303,698,258
G2100870,2008-2012,Kentucky,21,210,Green County,87,870,"Green County, Kentucky",1070,6048,829,170,362,145
G2100890,2008-2012,Kentucky,21,210,Greenup County,89,890,"Greenup County, Kentucky",2052,19716,4140,282,842,369
G2100910,2008-2012,Kentucky,21,210,Hancock County,91,910,"Hancock County, Kentucky",330,4764,658,116,335,130
G2100930,2008-2012,Kentucky,21,210,Hardin County,93,930,"Hardin County, Kentucky",3066,50940,13315,378,1482,803
G2100950,2008-2012,Kentucky,21,210,Harlan County,95,950,"Harlan County, Kentucky",2930,14952,2137,334,734,294
G2100970,2008-2012,Kentucky,21,210,Harrison County,97,970,"Harrison County, Kentucky",1154,9993,1811,223,616,314
G2100990,2008-2012,Kentucky,21,210,Hart County,99,990,"Hart County, Kentucky",1588,9638,1025,215,502,199
G2101010,2008-2012,Kentucky,21,210,Henderson County,101,1010,"Henderson County, Kentucky",1335,25010,5251,211,1023,501
G2101030,2008-2012,Kentucky,21,210,Henry County,103,1030,"Henry County, Kentucky",830,8248,1412,162,478,213
G2101050,2008-2012,Kentucky,21,210,Hickman County,105,1050,"Hickman County, Kentucky",345,2698,454,116,274,130
G2101070,2008-2012,Kentucky,21,210,Hopkins County,107,1070,"Hopkins County, Kentucky",2361,25580,4652,288,918,416
G2101090,2008-2012,Kentucky,21,210,Jackson County,109,1090,"Jackson County, Kentucky",1592,7043,625,277,614,193
G2101110,2008-2012,Kentucky,21,210,Jefferson County,111,1110,"Jefferson County, Kentucky",19048,333501,149752,1062,3567,2290
G2101130,2008-2012,Kentucky,21,210,Jessamine County,113,1130,"Jessamine County, Kentucky",1608,20917,8517,256,917,563
G2101150,2008-2012,Kentucky,21,210,Johnson County,115,1150,"Johnson County, Kentucky",1976,12636,1588,308,743,269
G2101170,2008-2012,Kentucky,21,210,Kenton County,117,1170,"Kenton County, Kentucky",4231,72115,29802,468,1678,974
G2101190,2008-2012,Kentucky,21,210,Knott County,119,1190,"Knott County, Kentucky",2319,7446,1474,307,572,256
G2101210,2008-2012,Kentucky,21,210,Knox County,121,1210,"Knox County, Kentucky",3524,15564,2024,435,861,341
G2101230,2008-2012,Kentucky,21,210,Larue County,123,1230,"Larue County, Kentucky",827,7835,1013,173,497,194
G2101250,2008-2012,Kentucky,21,210,Laurel County,125,1250,"Laurel County, Kentucky",4460,30126,5198,426,1090,504
G2101270,2008-2012,Kentucky,21,210,Lawrence County,127,1270,"Lawrence County, Kentucky",1605,8164,1059,252,509,207
G2101290,2008-2012,Kentucky,21,210,Lee County,129,1290,"Lee County, Kentucky",819,4524,309,156,346,105
G2101310,2008-2012,Kentucky,21,210,Leslie County,131,1310,"Leslie County, Kentucky",1856,5368,648,290,462,170
G2101330,2008-2012,Kentucky,21,210,Letcher County,133,1330,"Letcher County, Kentucky",2243,12968,1850,338,755,313
G2101350,2008-2012,Kentucky,21,210,Lewis County,135,1350,"Lewis County, Kentucky",1742,6839,993,276,536,232
G2101370,2008-2012,Kentucky,21,210,Lincoln County,137,1370,"Lincoln County, Kentucky",1801,13433,1387,299,778,234
G2101390,2008-2012,Kentucky,21,210,Livingston County,139,1390,"Livingston County, Kentucky",430,5622,765,133,479,194
G2101410,2008-2012,Kentucky,21,210,Logan County,141,1410,"Logan County, Kentucky",2101,14012,2109,315,712,318
G2101430,2008-2012,Kentucky,21,210,Lyon County,143,1430,"Lyon County, Kentucky",334,5378,932,99,441,168
G2101450,2008-2012,Kentucky,21,210,McCracken County,145,1450,"McCracken County, Kentucky",1961,34276,9748,247,1186,598
G2101470,2008-2012,Kentucky,21,210,McCreary County,147,1470,"McCreary County, Kentucky",2006,9555,847,345,735,250
G2101490,2008-2012,Kentucky,21,210,McLean County,149,1490,"McLean County, Kentucky",537,5332,688,116,372,152
G2101510,2008-2012,Kentucky,21,210,Madison County,151,1510,"Madison County, Kentucky",3673,33875,13650,505,1305,758
G2101530,2008-2012,Kentucky,21,210,Magoffin County,153,1530,"Magoffin County, Kentucky",1561,6554,866,237,551,178
G2101550,2008-2012,Kentucky,21,210,Marion County,155,1550,"Marion County, Kentucky",1032,10773,1611,175,562,255
G2101570,2008-2012,Kentucky,21,210,Marshall County,157,1570,"Marshall County, Kentucky",1208,17756,3630,257,897,396
G2101590,2008-2012,Kentucky,21,210,Martin County,159,1590,"Martin County, Kentucky",1247,6888,820,226,536,215
G2101610,2008-2012,Kentucky,21,210,Mason County,161,1610,"Mason County, Kentucky",884,9250,1687,182,515,261
G2101630,2008-2012,Kentucky,21,210,Meade County,163,1630,"Meade County, Kentucky",919,15365,2295,197,846,364
G2101650,2008-2012,Kentucky,21,210,Menifee County,165,1650,"Menifee County, Kentucky",632,3285,457,203,372,136
G2101670,2008-2012,Kentucky,21,210,Mercer County,167,1670,"Mercer County, Kentucky",1077,11051,2625,212,609,322
G2101690,2008-2012,Kentucky,21,210,Metcalfe County,169,1690,"Metcalfe County, Kentucky",1171,5238,519,203,402,126
G2101710,2008-2012,Kentucky,21,210,Monroe County,171,1710,"Monroe County, Kentucky",1253,5515,797,193,397,175
G2101730,2008-2012,Kentucky,21,210,Montgomery County,173,1730,"Montgomery County, Kentucky",1453,13646,2749,256,737,344
G2101750,2008-2012,Kentucky,21,210,Morgan County,175,1750,"Morgan County, Kentucky",1744,7013,1060,232,436,206
G2101770,2008-2012,Kentucky,21,210,Muhlenberg County,177,1770,"Muhlenberg County, Kentucky",2064,17516,2350,299,802,323
G2101790,2008-2012,Kentucky,21,210,Nelson County,179,1790,"Nelson County, Kentucky",1544,22953,4324,283,1043,504
G2101810,2008-2012,Kentucky,21,210,Nicholas County,181,1810,"Nicholas County, Kentucky",572,3719,616,141,325,144
G2101830,2008-2012,Kentucky,21,210,Ohio County,183,1830,"Ohio County, Kentucky",1591,13069,1505,259,725,245
G2101850,2008-2012,Kentucky,21,210,Oldham County,185,1850,"Oldham County, Kentucky",1177,22989,15642,247,870,702
G2101870,2008-2012,Kentucky,21,210,Owen County,187,1870,"Owen County, Kentucky",373,5723,1347,105,483,268
G2101890,2008-2012,Kentucky,21,210,Owsley County,189,1890,"Owsley County, Kentucky",895,2150,372,236,301,139
G2101910,2008-2012,Kentucky,21,210,Pendleton County,191,1910,"Pendleton County, Kentucky",728,7941,1163,183,607,256
G2101930,2008-2012,Kentucky,21,210,Perry County,193,1930,"Perry County, Kentucky",3187,13863,2702,384,835,390
G2101950,2008-2012,Kentucky,21,210,Pike County,195,1950,"Pike County, Kentucky",6137,33588,5626,479,1155,452
G2101970,2008-2012,Kentucky,21,210,Powell County,197,1970,"Powell County, Kentucky",1334,6053,1039,239,496,226
G2101990,2008-2012,Kentucky,21,210,Pulaski County,199,1990,"Pulaski County, Kentucky",4980,32752,6156,441,1153,537
G2102010,2008-2012,Kentucky,21,210,Robertson County,201,2010,"Robertson County, Kentucky",173,1098,146,78,211,65
G2102030,2008-2012,Kentucky,21,210,Rockcastle County,203,2030,"Rockcastle County, Kentucky",1870,8678,1214,265,576,222
G2102050,2008-2012,Kentucky,21,210,Rowan County,205,2050,"Rowan County, Kentucky",1481,8866,3255,278,661,420
G2102070,2008-2012,Kentucky,21,210,Russell County,207,2070,"Russell County, Kentucky",1781,9086,1406,256,561,217
G2102090,2008-2012,Kentucky,21,210,Scott County,209,2090,"Scott County, Kentucky",1531,20570,8158,283,950,598
G2102110,2008-2012,Kentucky,21,210,Shelby County,211,2110,"Shelby County, Kentucky",1810,19924,6709,342,945,520
G2102130,2008-2012,Kentucky,21,210,Simpson County,213,2130,"Simpson County, Kentucky",796,9059,1760,169,575,272
G2102150,2008-2012,Kentucky,21,210,Spencer County,215,2150,"Spencer County, Kentucky",724,9020,1807,211,623,316
G2102170,2008-2012,Kentucky,21,210,Taylor County,217,2170,"Taylor County, Kentucky",1840,11987,2258,319,695,301
G2102190,2008-2012,Kentucky,21,210,Todd County,219,2190,"Todd County, Kentucky",1026,6187,736,184,431,129
G2102210,2008-2012,Kentucky,21,210,Trigg County,221,2210,"Trigg County, Kentucky",578,7857,1707,175,577,268
G2102230,2008-2012,Kentucky,21,210,Trimble County,223,2230,"Trimble County, Kentucky",355,4783,897,114,405,196
G2102250,2008-2012,Kentucky,21,210,Union County,225,2250,"Union County, Kentucky",588,7755,945,162,499,177
G2102270,2008-2012,Kentucky,21,210,Warren County,227,2270,"Warren County, Kentucky",4513,45708,19085,493,1499,923
G2102290,2008-2012,Kentucky,21,210,Washington County,229,2290,"Washington County, Kentucky",966,5751,1089,168,390,181
G2102310,2008-2012,Kentucky,21,210,Wayne County,231,2310,"Wayne County, Kentucky",2352,10868,1233,306,725,219
G2102330,2008-2012,Kentucky,21,210,Webster County,233,2330,"Webster County, Kentucky",852,7620,840,169,459,167
G2102350,2008-2012,Kentucky,21,210,Whitley County,235,2350,"Whitley County, Kentucky",2903,17516,2688,368,871,343
G2102370,2008-2012,Kentucky,21,210,Wolfe County,237,2370,"Wolfe County, Kentucky",853,3509,555,194,394,153
G2102390,2008-2012,Kentucky,21,210,Woodford County,239,2390,"Woodford County, Kentucky",876,11105,5152,231,641,446
G2200010,2008-2012,Louisiana,22,220,Acadia Parish,1,10,"Acadia Parish, Louisiana",5154,30041,3874,514,1318,523
G2200030,2008-2012,Louisiana,22,220,Allen Parish,3,30,"Allen Parish, Louisiana",1639,14494,1716,278,735,232
G2200050,2008-2012,Louisiana,22,220,Ascension Parish,5,50,"Ascension Parish, Louisiana",2347,49808,15838,388,1693,1055
G2200070,2008-2012,Louisiana,22,220,Assumption Parish,7,70,"Assumption Parish, Louisiana",2319,11855,1396,371,653,213
G2200090,2008-2012,Louisiana,22,220,Avoyelles Parish,9,90,"Avoyelles Parish, Louisiana",2747,22635,2692,345,977,318
G2200110,2008-2012,Louisiana,22,220,Beauregard Parish,11,110,"Beauregard Parish, Louisiana",1214,18519,3676,187,697,287
G2200130,2008-2012,Louisiana,22,220,Bienville Parish,13,130,"Bienville Parish, Louisiana",741,7716,1176,141,439,179
G2200150,2008-2012,Louisiana,22,220,Bossier Parish,15,150,"Bossier Parish, Louisiana",2873,55241,17688,399,1723,1011
G2200170,2008-2012,Louisiana,22,220,Caddo Parish,17,170,"Caddo Parish, Louisiana",6450,123543,36724,542,2393,1373
G2200190,2008-2012,Louisiana,22,220,Calcasieu Parish,19,190,"Calcasieu Parish, Louisiana",6844,92633,24539,583,2123,958
G2200210,2008-2012,Louisiana,22,220,Caldwell Parish,21,210,"Caldwell Parish, Louisiana",558,5579,767,142,461,187
G2200230,2008-2012,Louisiana,22,220,Cameron Parish,23,230,"Cameron Parish, Louisiana",301,3662,656,129,389,177
G2200250,2008-2012,Louisiana,22,220,Catahoula Parish,25,250,"Catahoula Parish, Louisiana",814,5570,680,183,454,142
G2200270,2008-2012,Louisiana,22,220,Claiborne Parish,27,270,"Claiborne Parish, Louisiana",1046,9290,1491,199,590,195
G2200290,2008-2012,Louisiana,22,220,Concordia Parish,29,290,"Concordia Parish, Louisiana",1234,10812,1612,213,676,261
G2200310,2008-2012,Louisiana,22,220,De Soto Parish,31,310,"De Soto Parish, Louisiana",1278,14451,2071,244,712,290
G2200330,2008-2012,Louisiana,22,220,East Baton Rouge Parish,33,330,"East Baton Rouge Parish, Louisiana",9512,171364,92080,817,2932,2048
G2200350,2008-2012,Louisiana,22,220,East Carroll Parish,35,350,"East Carroll Parish, Louisiana",475,3952,528,124,334,153
G2200370,2008-2012,Louisiana,22,220,East Feliciana Parish,37,370,"East Feliciana Parish, Louisiana",1158,11178,1844,219,634,239
G2200390,2008-2012,Louisiana,22,220,Evangeline Parish,39,390,"Evangeline Parish, Louisiana",3742,15303,2432,456,822,329
G2200410,2008-2012,Louisiana,22,220,Franklin Parish,41,410,"Franklin Parish, Louisiana",1579,10540,1630,238,629,217
G2200430,2008-2012,Louisiana,22,220,Grant Parish,43,430,"Grant Parish, Louisiana",1000,12389,1660,201,657,241
G2200450,2008-2012,Louisiana,22,220,Iberia Parish,45,450,"Iberia Parish, Louisiana",4886,35491,6163,522,1308,568
G2200470,2008-2012,Louisiana,22,220,Iberville Parish,47,470,"Iberville Parish, Louisiana",2027,17779,2792,307,801,376
G2200490,2008-2012,Louisiana,22,220,Jackson Parish,49,490,"Jackson Parish, Louisiana",686,8843,1548,152,529,215
G2200510,2008-2012,Louisiana,22,220,Jefferson Parish,51,510,"Jefferson Parish, Louisiana",20050,207345,68704,1222,2999,1742
G2200530,2008-2012,Louisiana,22,220,Jefferson Davis Parish,53,530,"Jefferson Davis Parish, Louisiana",1744,16296,2466,280,790,282
G2200550,2008-2012,Louisiana,22,220,Lafayette Parish,55,550,"Lafayette Parish, Louisiana",8145,93539,38586,744,2358,1406
G2200570,2008-2012,Louisiana,22,220,Lafourche Parish,57,570,"Lafourche Parish, Louisiana",8041,45317,9419,615,1468,614
G2200590,2008-2012,Louisiana,22,220,LaSalle Parish,59,590,"LaSalle Parish, Louisiana",543,8147,1373,137,501,198
G2200610,2008-2012,Louisiana,22,220,Lincoln Parish,61,610,"Lincoln Parish, Louisiana",1113,15784,8556,211,834,598
G2200630,2008-2012,Louisiana,22,220,Livingston Parish,63,630,"Livingston Parish, Louisiana",4248,63166,14646,618,2001,1081
G2200650,2008-2012,Louisiana,22,220,Madison Parish,65,650,"Madison Parish, Louisiana",776,6172,907,204,464,180
G2200670,2008-2012,Louisiana,22,220,Morehouse Parish,67,670,"Morehouse Parish, Louisiana",1443,15044,2129,220,778,282
G2200690,2008-2012,Louisiana,22,220,Natchitoches Parish,69,690,"Natchitoches Parish, Louisiana",1437,17348,4880,170,595,284
G2200710,2008-2012,Louisiana,22,220,Orleans Parish,71,710,"Orleans Parish, Louisiana",11269,140272,74690,708,2322,1511
G2200730,2008-2012,Louisiana,22,220,Ouachita Parish,73,730,"Ouachita Parish, Louisiana",4732,69801,22018,532,1914,991
G2200750,2008-2012,Louisiana,22,220,Plaquemines Parish,75,750,"Plaquemines Parish, Louisiana",1125,11307,2409,259,777,360
G2200770,2008-2012,Louisiana,22,220,Pointe Coupee Parish,77,770,"Pointe Coupee Parish, Louisiana",1223,12074,2261,237,671,314
G2200790,2008-2012,Louisiana,22,220,Rapides Parish,79,790,"Rapides Parish, Louisiana",5625,64565,15694,589,1658,823
G2200810,2008-2012,Louisiana,22,220,Red River Parish,81,810,"Red River Parish, Louisiana",418,4846,648,114,352,147
G2200830,2008-2012,Louisiana,22,220,Richland Parish,83,830,"Richland Parish, Louisiana",1117,10829,1686,204,625,243
G2200850,2008-2012,Louisiana,22,220,Sabine Parish,85,850,"Sabine Parish, Louisiana",1037,13224,2019,143,539,208
G2200870,2008-2012,Louisiana,22,220,St. Bernard Parish,87,870,"St. Bernard Parish, Louisiana",1529,18757,2621,239,837,339
G2200890,2008-2012,Louisiana,22,220,St. Charles Parish,89,890,"St. Charles Parish, Louisiana",1139,25923,6750,222,1113,534
G2200910,2008-2012,Louisiana,22,220,St. Helena Parish,91,910,"St. Helena Parish, Louisiana",513,5966,752,174,527,214
G2200930,2008-2012,Louisiana,22,220,St. James Parish,93,930,"St. James Parish, Louisiana",776,11691,1809,164,591,264
G2200950,2008-2012,Louisiana,22,220,St. John the Baptist Parish,95,950,"St. John the Baptist Parish, Louisiana",1263,23288,4372,282,1053,475
G2200970,2008-2012,Louisiana,22,220,St. Landry Parish,97,970,"St. Landry Parish, Louisiana",5920,40477,7043,534,1244,577
G2200990,2008-2012,Louisiana,22,220,St. Martin Parish,99,990,"St. Martin Parish, Louisiana",4060,25375,4347,465,1143,447
G2201010,2008-2012,Louisiana,22,220,St. Mary Parish,101,1010,"St. Mary Parish, Louisiana",4092,27498,3774,384,1017,393
G2201030,2008-2012,Louisiana,22,220,St. Tammany Parish,103,1030,"St. Tammany Parish, Louisiana",6190,103820,47062,614,2325,1482
G2201050,2008-2012,Louisiana,22,220,Tangipahoa Parish,105,1050,"Tangipahoa Parish, Louisiana",4383,56496,14585,476,1755,898
G2201070,2008-2012,Louisiana,22,220,Tensas Parish,107,1070,"Tensas Parish, Louisiana",275,2924,374,89,266,109
G2201090,2008-2012,Louisiana,22,220,Terrebonne Parish,109,1090,"Terrebonne Parish, Louisiana",7775,53765,9863,696,1848,754
G2201110,2008-2012,Louisiana,22,220,Union Parish,111,1110,"Union Parish, Louisiana",979,12416,2014,196,715,297
G2201130,2008-2012,Louisiana,22,220,Vermilion Parish,113,1130,"Vermilion Parish, Louisiana",3551,29302,4681,413,1087,416
