GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,QZ6E001,NAME_M,QZ6M001
"G1801470","2008-2012",,,"Indiana","18","Spencer County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spencer County, Indiana",113800,"Spencer County, Indiana",5041
"G1801490","2008-2012",,,"Indiana","18","Starke County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Starke County, Indiana",98000,"Starke County, Indiana",3892
"G1801510","2008-2012",,,"Indiana","18","Steuben County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, Indiana",120900,"Steuben County, Indiana",4608
"G1801530","2008-2012",,,"Indiana","18","Sullivan County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Indiana",77000,"Sullivan County, Indiana",2537
"G1801550","2008-2012",,,"Indiana","18","Switzerland County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Switzerland County, Indiana",110700,"Switzerland County, Indiana",7224
"G1801570","2008-2012",,,"Indiana","18","Tippecanoe County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tippecanoe County, Indiana",129700,"Tippecanoe County, Indiana",2806
"G1801590","2008-2012",,,"Indiana","18","Tipton County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Indiana",110800,"Tipton County, Indiana",6185
"G1801610","2008-2012",,,"Indiana","18","Union County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Indiana",113200,"Union County, Indiana",7154
"G1801630","2008-2012",,,"Indiana","18","Vanderburgh County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vanderburgh County, Indiana",113700,"Vanderburgh County, Indiana",2262
"G1801650","2008-2012",,,"Indiana","18","Vermillion County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vermillion County, Indiana",76400,"Vermillion County, Indiana",4388
"G1801670","2008-2012",,,"Indiana","18","Vigo County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vigo County, Indiana",91200,"Vigo County, Indiana",2242
"G1801690","2008-2012",,,"Indiana","18","Wabash County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabash County, Indiana",96600,"Wabash County, Indiana",4330
"G1801710","2008-2012",,,"Indiana","18","Warren County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Indiana",98600,"Warren County, Indiana",5489
"G1801730","2008-2012",,,"Indiana","18","Warrick County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warrick County, Indiana",143900,"Warrick County, Indiana",3647
"G1801750","2008-2012",,,"Indiana","18","Washington County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Indiana",101200,"Washington County, Indiana",4902
"G1801770","2008-2012",,,"Indiana","18","Wayne County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Indiana",97300,"Wayne County, Indiana",2145
"G1801790","2008-2012",,,"Indiana","18","Wells County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wells County, Indiana",109700,"Wells County, Indiana",3803
"G1801810","2008-2012",,,"Indiana","18","White County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Indiana",112700,"White County, Indiana",5543
"G1801830","2008-2012",,,"Indiana","18","Whitley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whitley County, Indiana",127100,"Whitley County, Indiana",5621
"G1900010","2008-2012",,,"Iowa","19","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Iowa",96700,"Adair County, Iowa",4951
"G1900030","2008-2012",,,"Iowa","19","Adams County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Iowa",88100,"Adams County, Iowa",8235
"G1900050","2008-2012",,,"Iowa","19","Allamakee County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allamakee County, Iowa",111100,"Allamakee County, Iowa",4518
"G1900070","2008-2012",,,"Iowa","19","Appanoose County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appanoose County, Iowa",76300,"Appanoose County, Iowa",3355
"G1900090","2008-2012",,,"Iowa","19","Audubon County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Audubon County, Iowa",69900,"Audubon County, Iowa",4276
"G1900110","2008-2012",,,"Iowa","19","Benton County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Iowa",130900,"Benton County, Iowa",4441
"G1900130","2008-2012",,,"Iowa","19","Black Hawk County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Black Hawk County, Iowa",122300,"Black Hawk County, Iowa",2215
"G1900150","2008-2012",,,"Iowa","19","Boone County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Iowa",118200,"Boone County, Iowa",3863
"G1900170","2008-2012",,,"Iowa","19","Bremer County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bremer County, Iowa",139300,"Bremer County, Iowa",4317
"G1900190","2008-2012",,,"Iowa","19","Buchanan County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Iowa",117800,"Buchanan County, Iowa",4490
"G1900210","2008-2012",,,"Iowa","19","Buena Vista County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena Vista County, Iowa",94700,"Buena Vista County, Iowa",3575
"G1900230","2008-2012",,,"Iowa","19","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Iowa",97500,"Butler County, Iowa",2858
"G1900250","2008-2012",,,"Iowa","19","Calhoun County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Iowa",72200,"Calhoun County, Iowa",4471
"G1900270","2008-2012",,,"Iowa","19","Carroll County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Iowa",105500,"Carroll County, Iowa",3844
"G1900290","2008-2012",,,"Iowa","19","Cass County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Iowa",85500,"Cass County, Iowa",2317
"G1900310","2008-2012",,,"Iowa","19","Cedar County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Iowa",134000,"Cedar County, Iowa",5123
"G1900330","2008-2012",,,"Iowa","19","Cerro Gordo County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cerro Gordo County, Iowa",107800,"Cerro Gordo County, Iowa",5040
"G1900350","2008-2012",,,"Iowa","19","Cherokee County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Iowa",78800,"Cherokee County, Iowa",4721
"G1900370","2008-2012",,,"Iowa","19","Chickasaw County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chickasaw County, Iowa",94300,"Chickasaw County, Iowa",4279
"G1900390","2008-2012",,,"Iowa","19","Clarke County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Iowa",86500,"Clarke County, Iowa",5372
"G1900410","2008-2012",,,"Iowa","19","Clay County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Iowa",102600,"Clay County, Iowa",5960
"G1900430","2008-2012",,,"Iowa","19","Clayton County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clayton County, Iowa",98500,"Clayton County, Iowa",3249
"G1900450","2008-2012",,,"Iowa","19","Clinton County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Iowa",110700,"Clinton County, Iowa",3571
"G1900470","2008-2012",,,"Iowa","19","Crawford County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Iowa",79500,"Crawford County, Iowa",3768
"G1900490","2008-2012",,,"Iowa","19","Dallas County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Iowa",182700,"Dallas County, Iowa",4969
"G1900510","2008-2012",,,"Iowa","19","Davis County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Iowa",103500,"Davis County, Iowa",8159
"G1900530","2008-2012",,,"Iowa","19","Decatur County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decatur County, Iowa",70000,"Decatur County, Iowa",6474
"G1900550","2008-2012",,,"Iowa","19","Delaware County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, Iowa",125400,"Delaware County, Iowa",7322
"G1900570","2008-2012",,,"Iowa","19","Des Moines County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Des Moines County, Iowa",94500,"Des Moines County, Iowa",2752
"G1900590","2008-2012",,,"Iowa","19","Dickinson County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickinson County, Iowa",154700,"Dickinson County, Iowa",7400
"G1900610","2008-2012",,,"Iowa","19","Dubuque County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dubuque County, Iowa",144300,"Dubuque County, Iowa",2547
"G1900630","2008-2012",,,"Iowa","19","Emmet County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmet County, Iowa",83600,"Emmet County, Iowa",3918
"G1900650","2008-2012",,,"Iowa","19","Fayette County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Iowa",82800,"Fayette County, Iowa",2536
"G1900670","2008-2012",,,"Iowa","19","Floyd County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Iowa",89200,"Floyd County, Iowa",4397
"G1900690","2008-2012",,,"Iowa","19","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Iowa",85200,"Franklin County, Iowa",4435
"G1900710","2008-2012",,,"Iowa","19","Fremont County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Iowa",90500,"Fremont County, Iowa",5538
"G1900730","2008-2012",,,"Iowa","19","Greene County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Iowa",78300,"Greene County, Iowa",5264
"G1900750","2008-2012",,,"Iowa","19","Grundy County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Iowa",118500,"Grundy County, Iowa",5084
"G1900770","2008-2012",,,"Iowa","19","Guthrie County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guthrie County, Iowa",95000,"Guthrie County, Iowa",6439
"G1900790","2008-2012",,,"Iowa","19","Hamilton County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Iowa",90000,"Hamilton County, Iowa",3904
"G1900810","2008-2012",,,"Iowa","19","Hancock County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Iowa",83800,"Hancock County, Iowa",4866
"G1900830","2008-2012",,,"Iowa","19","Hardin County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Iowa",88800,"Hardin County, Iowa",3003
"G1900850","2008-2012",,,"Iowa","19","Harrison County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Iowa",109100,"Harrison County, Iowa",6347
"G1900870","2008-2012",,,"Iowa","19","Henry County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Iowa",98700,"Henry County, Iowa",3288
"G1900890","2008-2012",,,"Iowa","19","Howard County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Iowa",90400,"Howard County, Iowa",5003
"G1900910","2008-2012",,,"Iowa","19","Humboldt County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, Iowa",83400,"Humboldt County, Iowa",4610
"G1900930","2008-2012",,,"Iowa","19","Ida County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ida County, Iowa",73700,"Ida County, Iowa",4366
"G1900950","2008-2012",,,"Iowa","19","Iowa County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iowa County, Iowa",137300,"Iowa County, Iowa",6423
"G1900970","2008-2012",,,"Iowa","19","Jackson County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Iowa",112700,"Jackson County, Iowa",5332
"G1900990","2008-2012",,,"Iowa","19","Jasper County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Iowa",116000,"Jasper County, Iowa",3891
"G1901010","2008-2012",,,"Iowa","19","Jefferson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Iowa",90100,"Jefferson County, Iowa",5648
"G1901030","2008-2012",,,"Iowa","19","Johnson County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Iowa",183100,"Johnson County, Iowa",3831
"G1901050","2008-2012",,,"Iowa","19","Jones County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, Iowa",119000,"Jones County, Iowa",6789
"G1901070","2008-2012",,,"Iowa","19","Keokuk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keokuk County, Iowa",76200,"Keokuk County, Iowa",2847
"G1901090","2008-2012",,,"Iowa","19","Kossuth County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kossuth County, Iowa",88300,"Kossuth County, Iowa",3995
"G1901110","2008-2012",,,"Iowa","19","Lee County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Iowa",82200,"Lee County, Iowa",3295
"G1901130","2008-2012",,,"Iowa","19","Linn County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Iowa",142300,"Linn County, Iowa",1736
"G1901150","2008-2012",,,"Iowa","19","Louisa County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Iowa",94100,"Louisa County, Iowa",4744
"G1901170","2008-2012",,,"Iowa","19","Lucas County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lucas County, Iowa",84700,"Lucas County, Iowa",4480
"G1901190","2008-2012",,,"Iowa","19","Lyon County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Iowa",105500,"Lyon County, Iowa",6043
"G1901210","2008-2012",,,"Iowa","19","Madison County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Iowa",159600,"Madison County, Iowa",6873
"G1901230","2008-2012",,,"Iowa","19","Mahaska County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahaska County, Iowa",99100,"Mahaska County, Iowa",4336
"G1901250","2008-2012",,,"Iowa","19","Marion County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Iowa",132700,"Marion County, Iowa",6743
"G1901270","2008-2012",,,"Iowa","19","Marshall County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Iowa",104000,"Marshall County, Iowa",2837
"G1901290","2008-2012",,,"Iowa","19","Mills County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mills County, Iowa",151400,"Mills County, Iowa",6092
"G1901310","2008-2012",,,"Iowa","19","Mitchell County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Iowa",100400,"Mitchell County, Iowa",6699
"G1901330","2008-2012",,,"Iowa","19","Monona County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monona County, Iowa",74800,"Monona County, Iowa",4232
"G1901350","2008-2012",,,"Iowa","19","Monroe County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Iowa",87700,"Monroe County, Iowa",7857
"G1901370","2008-2012",,,"Iowa","19","Montgomery County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Iowa",78200,"Montgomery County, Iowa",3933
"G1901390","2008-2012",,,"Iowa","19","Muscatine County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muscatine County, Iowa",120600,"Muscatine County, Iowa",5030
"G1901410","2008-2012",,,"Iowa","19","O'Brien County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O'Brien County, Iowa",86000,"O'Brien County, Iowa",4953
"G1901430","2008-2012",,,"Iowa","19","Osceola County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osceola County, Iowa",73600,"Osceola County, Iowa",5416
"G1901450","2008-2012",,,"Iowa","19","Page County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Iowa",77600,"Page County, Iowa",3235
"G1901470","2008-2012",,,"Iowa","19","Palo Alto County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palo Alto County, Iowa",82300,"Palo Alto County, Iowa",2422
"G1901490","2008-2012",,,"Iowa","19","Plymouth County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plymouth County, Iowa",128300,"Plymouth County, Iowa",4909
"G1901510","2008-2012",,,"Iowa","19","Pocahontas County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocahontas County, Iowa",56700,"Pocahontas County, Iowa",2581
"G1901530","2008-2012",,,"Iowa","19","Polk County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Iowa",153600,"Polk County, Iowa",1214
"G1901550","2008-2012",,,"Iowa","19","Pottawattamie County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pottawattamie County, Iowa",124700,"Pottawattamie County, Iowa",2723
"G1901570","2008-2012",,,"Iowa","19","Poweshiek County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poweshiek County, Iowa",119100,"Poweshiek County, Iowa",4765
"G1901590","2008-2012",,,"Iowa","19","Ringgold County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ringgold County, Iowa",84300,"Ringgold County, Iowa",5212
"G1901610","2008-2012",,,"Iowa","19","Sac County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sac County, Iowa",78300,"Sac County, Iowa",3245
"G1901630","2008-2012",,,"Iowa","19","Scott County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Iowa",141400,"Scott County, Iowa",1869
"G1901650","2008-2012",,,"Iowa","19","Shelby County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Iowa",104600,"Shelby County, Iowa",5413
"G1901670","2008-2012",,,"Iowa","19","Sioux County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sioux County, Iowa",129400,"Sioux County, Iowa",5928
"G1901690","2008-2012",,,"Iowa","19","Story County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Story County, Iowa",160700,"Story County, Iowa",2931
"G1901710","2008-2012",,,"Iowa","19","Tama County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tama County, Iowa",100100,"Tama County, Iowa",4654
"G1901730","2008-2012",,,"Iowa","19","Taylor County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Iowa",65100,"Taylor County, Iowa",4789
"G1901750","2008-2012",,,"Iowa","19","Union County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Iowa",91000,"Union County, Iowa",4340
"G1901770","2008-2012",,,"Iowa","19","Van Buren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Iowa",67500,"Van Buren County, Iowa",5580
"G1901790","2008-2012",,,"Iowa","19","Wapello County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wapello County, Iowa",77500,"Wapello County, Iowa",2214
"G1901810","2008-2012",,,"Iowa","19","Warren County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Iowa",154600,"Warren County, Iowa",3810
"G1901830","2008-2012",,,"Iowa","19","Washington County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Iowa",116900,"Washington County, Iowa",5032
"G1901850","2008-2012",,,"Iowa","19","Wayne County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Iowa",60000,"Wayne County, Iowa",4439
"G1901870","2008-2012",,,"Iowa","19","Webster County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Iowa",84000,"Webster County, Iowa",2886
"G1901890","2008-2012",,,"Iowa","19","Winnebago County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winnebago County, Iowa",92900,"Winnebago County, Iowa",4480
"G1901910","2008-2012",,,"Iowa","19","Winneshiek County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winneshiek County, Iowa",154300,"Winneshiek County, Iowa",5653
"G1901930","2008-2012",,,"Iowa","19","Woodbury County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodbury County, Iowa",97400,"Woodbury County, Iowa",1642
"G1901950","2008-2012",,,"Iowa","19","Worth County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worth County, Iowa",98300,"Worth County, Iowa",6704
"G1901970","2008-2012",,,"Iowa","19","Wright County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wright County, Iowa",74200,"Wright County, Iowa",3416
"G2000010","2008-2012",,,"Kansas","20","Allen County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Kansas",63400,"Allen County, Kansas",3738
"G2000030","2008-2012",,,"Kansas","20","Anderson County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Kansas",87300,"Anderson County, Kansas",12209
"G2000050","2008-2012",,,"Kansas","20","Atchison County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atchison County, Kansas",87800,"Atchison County, Kansas",3839
"G2000070","2008-2012",,,"Kansas","20","Barber County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barber County, Kansas",58000,"Barber County, Kansas",6482
"G2000090","2008-2012",,,"Kansas","20","Barton County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barton County, Kansas",73600,"Barton County, Kansas",4502
"G2000110","2008-2012",,,"Kansas","20","Bourbon County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bourbon County, Kansas",79900,"Bourbon County, Kansas",4972
"G2000130","2008-2012",,,"Kansas","20","Brown County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Kansas",80400,"Brown County, Kansas",7378
"G2000150","2008-2012",,,"Kansas","20","Butler County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Kansas",124900,"Butler County, Kansas",4511
"G2000170","2008-2012",,,"Kansas","20","Chase County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase County, Kansas",80300,"Chase County, Kansas",8075
"G2000190","2008-2012",,,"Kansas","20","Chautauqua County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, Kansas",46100,"Chautauqua County, Kansas",4394
"G2000210","2008-2012",,,"Kansas","20","Cherokee County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Kansas",71900,"Cherokee County, Kansas",2782
"G2000230","2008-2012",,,"Kansas","20","Cheyenne County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Kansas",72600,"Cheyenne County, Kansas",6995
"G2000250","2008-2012",,,"Kansas","20","Clark County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Kansas",56400,"Clark County, Kansas",4386
"G2000270","2008-2012",,,"Kansas","20","Clay County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Kansas",87200,"Clay County, Kansas",7212
"G2000290","2008-2012",,,"Kansas","20","Cloud County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cloud County, Kansas",63800,"Cloud County, Kansas",5930
"G2000310","2008-2012",,,"Kansas","20","Coffey County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coffey County, Kansas",102200,"Coffey County, Kansas",7174
"G2000330","2008-2012",,,"Kansas","20","Comanche County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Kansas",47900,"Comanche County, Kansas",10419
"G2000350","2008-2012",,,"Kansas","20","Cowley County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cowley County, Kansas",79900,"Cowley County, Kansas",2573
"G2000370","2008-2012",,,"Kansas","20","Crawford County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Kansas",83400,"Crawford County, Kansas",3212
"G2000390","2008-2012",,,"Kansas","20","Decatur County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decatur County, Kansas",54500,"Decatur County, Kansas",5516
"G2000410","2008-2012",,,"Kansas","20","Dickinson County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickinson County, Kansas",106400,"Dickinson County, Kansas",4927
"G2000430","2008-2012",,,"Kansas","20","Doniphan County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doniphan County, Kansas",85000,"Doniphan County, Kansas",3412
"G2000450","2008-2012",,,"Kansas","20","Douglas County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Kansas",178700,"Douglas County, Kansas",4564
"G2000470","2008-2012",,,"Kansas","20","Edwards County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards County, Kansas",54900,"Edwards County, Kansas",5899
