GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GB7001
"G0101250","2000","3","6","Alabama","01","Tuscaloosa","125",,,,,,,,,,,,,"8600","9999","9999",,,,,,,,"Tuscaloosa County",106600
"G0101270","2000","3","6","Alabama","01","Walker","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Walker County",66700
"G0101290","2000","3","6","Alabama","01","Washington","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",63000
"G0101310","2000","3","6","Alabama","01","Wilcox","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wilcox County",52200
"G0101330","2000","3","6","Alabama","01","Winston","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winston County",60800
"G0200130","2000","4","9","Alaska","02","Aleutians East","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aleutians East Borough",99500
"G0200160","2000","4","9","Alaska","02","Aleutians West","016",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aleutians West Census Area",93400
"G0200200","2000","4","9","Alaska","02","Anchorage","020",,,,,,,,,,,,,"0380","9999","9999",,,,,,,,"Anchorage Municipality",160700
"G0200500","2000","4","9","Alaska","02","Bethel","050",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bethel Census Area",74900
"G0200600","2000","4","9","Alaska","02","Bristol Bay Borough","060",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bristol Bay Borough",139000
"G0200680","2000","4","9","Alaska","02","Denali","068",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Denali Borough",103400
"G0200700","2000","4","9","Alaska","02","Dillingham","070",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dillingham Census Area",105300
"G0200900","2000","4","9","Alaska","02","Fairbanks North Star","090",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fairbanks North Star Borough",132700
"G0201000","2000","4","9","Alaska","02","Haines","100",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haines Borough",133100
"G0201100","2000","4","9","Alaska","02","Juneau","110",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Juneau City and Borough",195100
"G0201220","2000","4","9","Alaska","02","Kenai Peninsula","122",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kenai Peninsula Borough",118000
"G0201300","2000","4","9","Alaska","02","Ketchikan Gateway","130",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ketchikan Gateway Borough",165000
"G0201500","2000","4","9","Alaska","02","Kodiak Island","150",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kodiak Island Borough",155100
"G0201640","2000","4","9","Alaska","02","Lake And Peninsula","164",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake and Peninsula Borough",87400
"G0201700","2000","4","9","Alaska","02","Matanuska-Susitna","170",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Matanuska-Susitna Borough",125800
"G0201800","2000","4","9","Alaska","02","Nome","180",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nome Census Area",77100
"G0201850","2000","4","9","Alaska","02","North Slope","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"North Slope Borough",113300
"G0201880","2000","4","9","Alaska","02","Northwest Arctic","188",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Northwest Arctic Borough",89200
"G0202010","2000","4","9","Alaska","02","Prince Of Wales-Outer Ketchikan","201",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prince of Wales-Outer Ketchikan Census Area",121800
"G0202200","2000","4","9","Alaska","02","Sitka","220",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sitka City and Borough",196500
"G0202320","2000","4","9","Alaska","02","Skagway-Hoonah-Angoon","232",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Skagway-Hoonah-Angoon Census Area",120900
"G0202400","2000","4","9","Alaska","02","Southeast Fairbanks","240",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Southeast Fairbanks Census Area",86000
"G0202610","2000","4","9","Alaska","02","Valdez-Cordova","261",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valdez-Cordova Census Area",141300
"G0202700","2000","4","9","Alaska","02","Wade Hampton","270",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wade Hampton Census Area",38700
"G0202800","2000","4","9","Alaska","02","Wrangell-Petersburg","280",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wrangell-Petersburg Census Area",156100
"G0202820","2000","4","9","Alaska","02","Yakutat","282",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yakutat City and Borough",100700
"G0202900","2000","4","9","Alaska","02","Yukon-Koyukuk","290",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yukon-Koyukuk Census Area",59900
"G0400010","2000","4","8","Arizona","04","Apache","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Apache County",41700
"G0400030","2000","4","8","Arizona","04","Cochise","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cochise County",88200
"G0400050","2000","4","8","Arizona","04","Coconino","005",,,,,,,,,,,,,"2620","9999","9999",,,,,,,,"Coconino County",142500
"G0400070","2000","4","8","Arizona","04","Gila","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gila County",100100
"G0400090","2000","4","8","Arizona","04","Graham","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Graham County",80900
"G0400110","2000","4","8","Arizona","04","Greenlee","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greenlee County",62700
"G0400120","2000","4","8","Arizona","04","La Paz","012",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Paz County",86500
"G0400130","2000","4","8","Arizona","04","Maricopa","013",,,,,,,,,,,,,"6200","9999","9999",,,,,,,,"Maricopa County",129200
"G0400150","2000","4","8","Arizona","04","Mohave","015",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Mohave County",95300
"G0400170","2000","4","8","Arizona","04","Navajo","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Navajo County",77000
"G0400190","2000","4","8","Arizona","04","Pima","019",,,,,,,,,,,,,"8520","9999","9999",,,,,,,,"Pima County",114600
"G0400210","2000","4","8","Arizona","04","Pinal","021",,,,,,,,,,,,,"6200","9999","9999",,,,,,,,"Pinal County",93900
"G0400230","2000","4","8","Arizona","04","Santa Cruz","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Santa Cruz County",94700
"G0400250","2000","4","8","Arizona","04","Yavapai","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yavapai County",138000
"G0400270","2000","4","8","Arizona","04","Yuma","027",,,,,,,,,,,,,"9360","9999","9999",,,,,,,,"Yuma County",85100
"G0500010","2000","3","7","Arkansas","05","Arkansas","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Arkansas County",56800
"G0500030","2000","3","7","Arkansas","05","Ashley","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ashley County",55700
"G0500050","2000","3","7","Arkansas","05","Baxter","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baxter County",84500
"G0500070","2000","3","7","Arkansas","05","Benton","007",,,,,,,,,,,,,"2580","9999","9999",,,,,,,,"Benton County",94800
"G0500090","2000","3","7","Arkansas","05","Boone","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",75300
"G0500110","2000","3","7","Arkansas","05","Bradley","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bradley County",45000
"G0500130","2000","3","7","Arkansas","05","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",41700
"G0500150","2000","3","7","Arkansas","05","Carroll","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",83900
"G0500170","2000","3","7","Arkansas","05","Chicot","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chicot County",47300
"G0500190","2000","3","7","Arkansas","05","Clark","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",67900
"G0500210","2000","3","7","Arkansas","05","Clay","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",39600
"G0500230","2000","3","7","Arkansas","05","Cleburne","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cleburne County",87400
"G0500250","2000","3","7","Arkansas","05","Cleveland","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cleveland County",48900
"G0500270","2000","3","7","Arkansas","05","Columbia","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Columbia County",55700
"G0500290","2000","3","7","Arkansas","05","Conway","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Conway County",59400
"G0500310","2000","3","7","Arkansas","05","Craighead","031",,,,,,,,,,,,,"3700","9999","9999",,,,,,,,"Craighead County",79200
"G0500330","2000","3","7","Arkansas","05","Crawford","033",,,,,,,,,,,,,"2720","9999","9999",,,,,,,,"Crawford County",71600
"G0500350","2000","3","7","Arkansas","05","Crittenden","035",,,,,,,,,,,,,"4920","9999","9999",,,,,,,,"Crittenden County",70500
"G0500370","2000","3","7","Arkansas","05","Cross","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cross County",61500
"G0500390","2000","3","7","Arkansas","05","Dallas","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dallas County",38700
"G0500410","2000","3","7","Arkansas","05","Desha","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Desha County",46700
"G0500430","2000","3","7","Arkansas","05","Drew","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Drew County",60100
"G0500450","2000","3","7","Arkansas","05","Faulkner","045",,,,,,,,,,,,,"4400","9999","9999",,,,,,,,"Faulkner County",92900
"G0500470","2000","3","7","Arkansas","05","Franklin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",58500
"G0500490","2000","3","7","Arkansas","05","Fulton","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fulton County",54500
"G0500510","2000","3","7","Arkansas","05","Garland","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garland County",85900
"G0500530","2000","3","7","Arkansas","05","Grant","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",70700
"G0500550","2000","3","7","Arkansas","05","Greene","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greene County",66800
"G0500570","2000","3","7","Arkansas","05","Hempstead","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hempstead County",51400
"G0500590","2000","3","7","Arkansas","05","Hot Spring","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hot Spring County",63100
"G0500610","2000","3","7","Arkansas","05","Howard","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",55600
"G0500630","2000","3","7","Arkansas","05","Independence","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Independence County",64300
"G0500650","2000","3","7","Arkansas","05","Izard","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Izard County",57800
"G0500670","2000","3","7","Arkansas","05","Jackson","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",45300
"G0500690","2000","3","7","Arkansas","05","Jefferson","069",,,,,,,,,,,,,"6240","9999","9999",,,,,,,,"Jefferson County",57600
"G0500710","2000","3","7","Arkansas","05","Johnson","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",59300
"G0500730","2000","3","7","Arkansas","05","Lafayette","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lafayette County",33600
"G0500750","2000","3","7","Arkansas","05","Lawrence","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",45300
"G0500770","2000","3","7","Arkansas","05","Lee","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",42800
"G0500790","2000","3","7","Arkansas","05","Lincoln","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",52200
"G0500810","2000","3","7","Arkansas","05","Little River","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Little River County",55300
"G0500830","2000","3","7","Arkansas","05","Logan","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",54000
"G0500850","2000","3","7","Arkansas","05","Lonoke","085",,,,,,,,,,,,,"4400","9999","9999",,,,,,,,"Lonoke County",85500
"G0500870","2000","3","7","Arkansas","05","Madison","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",62300
"G0500890","2000","3","7","Arkansas","05","Marion","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",73200
"G0500910","2000","3","7","Arkansas","05","Miller","091",,,,,,,,,,,,,"8360","9999","9999",,,,,,,,"Miller County",63700
"G0500930","2000","3","7","Arkansas","05","Mississippi","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mississippi County",56200
"G0500950","2000","3","7","Arkansas","05","Monroe","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",42300
"G0500970","2000","3","7","Arkansas","05","Montgomery","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",54000
"G0500990","2000","3","7","Arkansas","05","Nevada","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nevada County",41200
"G0501010","2000","3","7","Arkansas","05","Newton","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newton County",50100
"G0501030","2000","3","7","Arkansas","05","Ouachita","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ouachita County",50200
"G0501050","2000","3","7","Arkansas","05","Perry","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",58700
"G0501070","2000","3","7","Arkansas","05","Phillips","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",46900
"G0501090","2000","3","7","Arkansas","05","Pike","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pike County",49600
"G0501110","2000","3","7","Arkansas","05","Poinsett","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Poinsett County",49500
"G0501130","2000","3","7","Arkansas","05","Polk","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",57100
"G0501150","2000","3","7","Arkansas","05","Pope","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pope County",71100
"G0501170","2000","3","7","Arkansas","05","Prairie","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prairie County",55600
"G0501190","2000","3","7","Arkansas","05","Pulaski","119",,,,,,,,,,,,,"4400","9999","9999",,,,,,,,"Pulaski County",85300
"G0501210","2000","3","7","Arkansas","05","Randolph","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Randolph County",50600
"G0501230","2000","3","7","Arkansas","05","St Francis","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Francis County",56000
"G0501250","2000","3","7","Arkansas","05","Saline","125",,,,,,,,,,,,,"4400","9999","9999",,,,,,,,"Saline County",93700
"G0501270","2000","3","7","Arkansas","05","Scott","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scott County",48000
"G0501290","2000","3","7","Arkansas","05","Searcy","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Searcy County",45600
"G0501310","2000","3","7","Arkansas","05","Sebastian","131",,,,,,,,,,,,,"2720","9999","9999",,,,,,,,"Sebastian County",73300
"G0501330","2000","3","7","Arkansas","05","Sevier","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sevier County",51700
"G0501350","2000","3","7","Arkansas","05","Sharp","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sharp County",51900
"G0501370","2000","3","7","Arkansas","05","Stone","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stone County",64200
"G0501390","2000","3","7","Arkansas","05","Union","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",55400
"G0501410","2000","3","7","Arkansas","05","Van Buren","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Van Buren County",63700
"G0501430","2000","3","7","Arkansas","05","Washington","143",,,,,,,,,,,,,"2580","9999","9999",,,,,,,,"Washington County",90100
"G0501450","2000","3","7","Arkansas","05","White","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White County",72100
"G0501470","2000","3","7","Arkansas","05","Woodruff","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Woodruff County",35500
"G0501490","2000","3","7","Arkansas","05","Yell","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yell County",60600
"G0600010","2000","4","9","California","06","Alameda","001",,,,,,,,,,,,,"7362","5775","9999",,,,,,,,"Alameda County",303100
"G0600030","2000","4","9","California","06","Alpine","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Alpine County",184200
"G0600050","2000","4","9","California","06","Amador","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Amador County",153600
"G0600070","2000","4","9","California","06","Butte","007",,,,,,,,,,,,,"1620","9999","9999",,,,,,,,"Butte County",129800
"G0600090","2000","4","9","California","06","Calaveras","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calaveras County",156900
"G0600110","2000","4","9","California","06","Colusa","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colusa County",107500
"G0600130","2000","4","9","California","06","Contra Costa","013",,,,,,,,,,,,,"7362","5775","9999",,,,,,,,"Contra Costa County",267800
"G0600150","2000","4","9","California","06","Del Norte","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Del Norte County",121100
"G0600170","2000","4","9","California","06","El Dorado","017",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"El Dorado County",194400
"G0600190","2000","4","9","California","06","Fresno","019",,,,,,,,,,,,,"2840","9999","9999",,,,,,,,"Fresno County",104900
"G0600210","2000","4","9","California","06","Glenn","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glenn County",94900
"G0600230","2000","4","9","California","06","Humboldt","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",133500
"G0600250","2000","4","9","California","06","Imperial","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Imperial County",100000
"G0600270","2000","4","9","California","06","Inyo","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Inyo County",161300
"G0600290","2000","4","9","California","06","Kern","029",,,,,,,,,,,,,"0680","9999","9999",,,,,,,,"Kern County",93300
"G0600310","2000","4","9","California","06","Kings","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kings County",97600
"G0600330","2000","4","9","California","06","Lake","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",122600
"G0600350","2000","4","9","California","06","Lassen","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lassen County",106700
"G0600370","2000","4","9","California","06","Los Angeles","037",,,,,,,,,,,,,"4472","4480","9999",,,,,,,,"Los Angeles County",209300
"G0600390","2000","4","9","California","06","Madera","039",,,,,,,,,,,,,"2840","9999","9999",,,,,,,,"Madera County",118800
"G0600410","2000","4","9","California","06","Marin","041",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"Marin County",514600
"G0600430","2000","4","9","California","06","Mariposa","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mariposa County",141900
"G0600450","2000","4","9","California","06","Mendocino","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mendocino County",170200
"G0600470","2000","4","9","California","06","Merced","047",,,,,,,,,,,,,"4940","9999","9999",,,,,,,,"Merced County",111100
"G0600490","2000","4","9","California","06","Modoc","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Modoc County",69100
"G0600510","2000","4","9","California","06","Mono","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mono County",236300
"G0600530","2000","4","9","California","06","Monterey","053",,,,,,,,,,,,,"7120","9999","9999",,,,,,,,"Monterey County",265800
"G0600550","2000","4","9","California","06","Napa","055",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Napa County",251300
"G0600570","2000","4","9","California","06","Nevada","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nevada County",205700
"G0600590","2000","4","9","California","06","Orange","059",,,,,,,,,,,,,"4472","5945","9999",,,,,,,,"Orange County",270000
"G0600610","2000","4","9","California","06","Placer","061",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Placer County",213900
"G0600630","2000","4","9","California","06","Plumas","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plumas County",137900
"G0600650","2000","4","9","California","06","Riverside","065",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"Riverside County",146500
"G0600670","2000","4","9","California","06","Sacramento","067",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Sacramento County",144200
"G0600690","2000","4","9","California","06","San Benito","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Benito County",284000
"G0600710","2000","4","9","California","06","San Bernardino","071",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"San Bernardino County",131500
"G0600730","2000","4","9","California","06","San Diego","073",,,,,,,,,,,,,"7320","9999","9999",,,,,,,,"San Diego County",227200
"G0600750","2000","4","9","California","06","San Francisco","075",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Francisco County",396400
"G0600770","2000","4","9","California","06","San Joaquin","077",,,,,,,,,,,,,"8120","9999","9999",,,,,,,,"San Joaquin County",142400
"G0600790","2000","4","9","California","06","San Luis Obispo","079",,,,,,,,,,,,,"7460","9999","9999",,,,,,,,"San Luis Obispo County",230000
"G0600810","2000","4","9","California","06","San Mateo","081",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Mateo County",469200
"G0600830","2000","4","9","California","06","Santa Barbara","083",,,,,,,,,,,,,"7480","9999","9999",,,,,,,,"Santa Barbara County",293000
"G0600850","2000","4","9","California","06","Santa Clara","085",,,,,,,,,,,,,"7362","7400","9999",,,,,,,,"Santa Clara County",446400
"G0600870","2000","4","9","California","06","Santa Cruz","087",,,,,,,,,,,,,"7362","7485","9999",,,,,,,,"Santa Cruz County",377500
"G0600890","2000","4","9","California","06","Shasta","089",,,,,,,,,,,,,"6690","9999","9999",,,,,,,,"Shasta County",120800
"G0600910","2000","4","9","California","06","Sierra","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sierra County",128600
"G0600930","2000","4","9","California","06","Siskiyou","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Siskiyou County",100300
"G0600950","2000","4","9","California","06","Solano","095",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Solano County",178300
"G0600970","2000","4","9","California","06","Sonoma","097",,,,,,,,,,,,,"7362","7500","9999",,,,,,,,"Sonoma County",273200
"G0600990","2000","4","9","California","06","Stanislaus","099",,,,,,,,,,,,,"5170","9999","9999",,,,,,,,"Stanislaus County",125300
"G0601010","2000","4","9","California","06","Sutter","101",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Sutter County",120700
"G0601030","2000","4","9","California","06","Tehama","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tehama County",103000
"G0601050","2000","4","9","California","06","Trinity","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trinity County",112000
"G0601070","2000","4","9","California","06","Tulare","107",,,,,,,,,,,,,"8780","9999","9999",,,,,,,,"Tulare County",97800
"G0601090","2000","4","9","California","06","Tuolumne","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tuolumne County",149800
"G0601110","2000","4","9","California","06","Ventura","111",,,,,,,,,,,,,"4472","8735","9999",,,,,,,,"Ventura County",248700
"G0601130","2000","4","9","California","06","Yolo","113",,,,,,,,,,,,,"6922","9270","9999",,,,,,,,"Yolo County",169800
"G0601150","2000","4","9","California","06","Yuba","115",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Yuba County",89700
"G0800010","2000","4","8","Colorado","08","Adams","001",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Adams County",149800
"G0800030","2000","4","8","Colorado","08","Alamosa","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Alamosa County",87900
"G0800050","2000","4","8","Colorado","08","Arapahoe","005",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Arapahoe County",171700
"G0800070","2000","4","8","Colorado","08","Archuleta","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Archuleta County",167400
"G0800090","2000","4","8","Colorado","08","Baca","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baca County",47300
"G0800110","2000","4","8","Colorado","08","Bent","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bent County",57200
"G0800130","2000","4","8","Colorado","08","Boulder","013",,,,,,,,,,,,,"2082","1125","9999",,,,,,,,"Boulder County",241900
"G0800150","2000","4","8","Colorado","08","Chaffee","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chaffee County",152800
"G0800170","2000","4","8","Colorado","08","Cheyenne","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",62400
"G0800190","2000","4","8","Colorado","08","Clear Creek","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clear Creek County",200400
"G0800210","2000","4","8","Colorado","08","Conejos","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Conejos County",57000
"G0800230","2000","4","8","Colorado","08","Costilla","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Costilla County",61200
"G0800250","2000","4","8","Colorado","08","Crowley","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crowley County",57200
"G0800270","2000","4","8","Colorado","08","Custer","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",134100
"G0800290","2000","4","8","Colorado","08","Delta","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delta County",115500
"G0800310","2000","4","8","Colorado","08","Denver","031",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Denver County",165800
"G0800330","2000","4","8","Colorado","08","Dolores","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dolores County",76800
"G0800350","2000","4","8","Colorado","08","Douglas","035",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Douglas County",236000
"G0800370","2000","4","8","Colorado","08","Eagle","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eagle County",369100
"G0800390","2000","4","8","Colorado","08","Elbert","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elbert County",221600
"G0800410","2000","4","8","Colorado","08","El Paso","041",,,,,,,,,,,,,"1720","9999","9999",,,,,,,,"El Paso County",147100
"G0800430","2000","4","8","Colorado","08","Fremont","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fremont County",104900
"G0800450","2000","4","8","Colorado","08","Garfield","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",200700
"G0800470","2000","4","8","Colorado","08","Gilpin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilpin County",180600
"G0800490","2000","4","8","Colorado","08","Grand","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grand County",205500
