GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AB2AA,AB2AAM
G1302890,2000,Georgia,13,130,Twiggs County,289,2890,Twiggs County,38715,
G1302910,2000,Georgia,13,130,Union County,291,2910,Union County,39776,
G1302930,2000,Georgia,13,130,Upson County,293,2930,Upson County,37418,
G1302950,2000,Georgia,13,130,Walker County,295,2950,Walker County,39034,
G1302970,2000,Georgia,13,130,Walton County,297,2970,Walton County,52386,
G1302990,2000,Georgia,13,130,Ware County,299,2990,Ware County,34372,
G1303010,2000,Georgia,13,130,Warren County,301,3010,Warren County,32868,
G1303030,2000,Georgia,13,130,Washington County,303,3030,Washington County,36325,
G1303050,2000,Georgia,13,130,Wayne County,305,3050,Wayne County,39442,
G1303070,2000,Georgia,13,130,Webster County,307,3070,Webster County,32462,
G1303090,2000,Georgia,13,130,Wheeler County,309,3090,Wheeler County,29696,
G1303110,2000,Georgia,13,130,White County,311,3110,White County,40704,
G1303130,2000,Georgia,13,130,Whitfield County,313,3130,Whitfield County,44652,
G1303150,2000,Georgia,13,130,Wilcox County,315,3150,Wilcox County,34968,
G1303170,2000,Georgia,13,130,Wilkes County,317,3170,Wilkes County,36219,
G1303190,2000,Georgia,13,130,Wilkinson County,319,3190,Wilkinson County,39349,
G1303210,2000,Georgia,13,130,Worth County,321,3210,Worth County,38887,
G1500010,2000,Hawaii,15,150,Hawaii County,1,10,Hawaii County,46480,
G1500030,2000,Hawaii,15,150,Honolulu County,3,30,Honolulu County,60118,
G1500050,2000,Hawaii,15,150,Kalawao County,5,50,Kalawao County,26250,
G1500070,2000,Hawaii,15,150,Kauai County,7,70,Kauai County,51378,
G1500090,2000,Hawaii,15,150,Maui County,9,90,Maui County,55277,
G1600010,2000,Idaho,16,160,Ada County,1,10,Ada County,54416,
G1600030,2000,Idaho,16,160,Adams County,3,30,Adams County,32335,
G1600050,2000,Idaho,16,160,Bannock County,5,50,Bannock County,44192,
G1600070,2000,Idaho,16,160,Bear Lake County,7,70,Bear Lake County,38351,
G1600090,2000,Idaho,16,160,Benewah County,9,90,Benewah County,36000,
G1600110,2000,Idaho,16,160,Bingham County,11,110,Bingham County,40312,
G1600130,2000,Idaho,16,160,Blaine County,13,130,Blaine County,60037,
G1600150,2000,Idaho,16,160,Boise County,15,150,Boise County,43138,
G1600170,2000,Idaho,16,160,Bonner County,17,170,Bonner County,37930,
G1600190,2000,Idaho,16,160,Bonneville County,19,190,Bonneville County,48216,
G1600210,2000,Idaho,16,160,Boundary County,21,210,Boundary County,36440,
G1600230,2000,Idaho,16,160,Butte County,23,230,Butte County,36950,
G1600250,2000,Idaho,16,160,Camas County,25,250,Camas County,40156,
G1600270,2000,Idaho,16,160,Canyon County,27,270,Canyon County,40377,
G1600290,2000,Idaho,16,160,Caribou County,29,290,Caribou County,42630,
G1600310,2000,Idaho,16,160,Cassia County,31,310,Cassia County,38162,
G1600330,2000,Idaho,16,160,Clark County,33,330,Clark County,31534,
G1600350,2000,Idaho,16,160,Clearwater County,35,350,Clearwater County,37259,
G1600370,2000,Idaho,16,160,Custer County,37,370,Custer County,39551,
G1600390,2000,Idaho,16,160,Elmore County,39,390,Elmore County,37823,
G1600410,2000,Idaho,16,160,Franklin County,41,410,Franklin County,40185,
G1600430,2000,Idaho,16,160,Fremont County,43,430,Fremont County,36715,
G1600450,2000,Idaho,16,160,Gem County,45,450,Gem County,40195,
G1600470,2000,Idaho,16,160,Gooding County,47,470,Gooding County,36290,
G1600490,2000,Idaho,16,160,Idaho County,49,490,Idaho County,33919,
G1600510,2000,Idaho,16,160,Jefferson County,51,510,Jefferson County,41530,
G1600530,2000,Idaho,16,160,Jerome County,53,530,Jerome County,39083,
G1600550,2000,Idaho,16,160,Kootenai County,55,550,Kootenai County,42905,
G1600570,2000,Idaho,16,160,Latah County,57,570,Latah County,46303,
G1600590,2000,Idaho,16,160,Lemhi County,59,590,Lemhi County,35261,
G1600610,2000,Idaho,16,160,Lewis County,61,610,Lewis County,37336,
G1600630,2000,Idaho,16,160,Lincoln County,63,630,Lincoln County,36792,
G1600650,2000,Idaho,16,160,Madison County,65,650,Madison County,40880,
G1600670,2000,Idaho,16,160,Minidoka County,67,670,Minidoka County,36500,
G1600690,2000,Idaho,16,160,Nez Perce County,69,690,Nez Perce County,44212,
G1600710,2000,Idaho,16,160,Oneida County,71,710,Oneida County,38341,
G1600730,2000,Idaho,16,160,Owyhee County,73,730,Owyhee County,32856,
G1600750,2000,Idaho,16,160,Payette County,75,750,Payette County,37430,
G1600770,2000,Idaho,16,160,Power County,77,770,Power County,36685,
G1600790,2000,Idaho,16,160,Shoshone County,79,790,Shoshone County,35694,
G1600810,2000,Idaho,16,160,Teton County,81,810,Teton County,45848,
G1600830,2000,Idaho,16,160,Twin Falls County,83,830,Twin Falls County,39886,
G1600850,2000,Idaho,16,160,Valley County,85,850,Valley County,42283,
G1600870,2000,Idaho,16,160,Washington County,87,870,Washington County,35542,
G1700010,2000,Illinois,17,170,Adams County,1,10,Adams County,44133,
G1700030,2000,Illinois,17,170,Alexander County,3,30,Alexander County,31824,
G1700050,2000,Illinois,17,170,Bond County,5,50,Bond County,45413,
G1700070,2000,Illinois,17,170,Boone County,7,70,Boone County,59305,
G1700090,2000,Illinois,17,170,Brown County,9,90,Brown County,43207,
G1700110,2000,Illinois,17,170,Bureau County,11,110,Bureau County,48488,
G1700130,2000,Illinois,17,170,Calhoun County,13,130,Calhoun County,43107,
G1700150,2000,Illinois,17,170,Carroll County,15,150,Carroll County,43685,
G1700170,2000,Illinois,17,170,Cass County,17,170,Cass County,41653,
G1700190,2000,Illinois,17,170,Champaign County,19,190,Champaign County,52591,
G1700210,2000,Illinois,17,170,Christian County,21,210,Christian County,43342,
G1700230,2000,Illinois,17,170,Clark County,23,230,Clark County,43213,
G1700250,2000,Illinois,17,170,Clay County,25,250,Clay County,36675,
G1700270,2000,Illinois,17,170,Clinton County,27,270,Clinton County,52580,
G1700290,2000,Illinois,17,170,Coles County,29,290,Coles County,45708,
G1700310,2000,Illinois,17,170,Cook County,31,310,Cook County,53784,
G1700330,2000,Illinois,17,170,Crawford County,33,330,Crawford County,40418,
G1700350,2000,Illinois,17,170,Cumberland County,35,350,Cumberland County,42704,
G1700370,2000,Illinois,17,170,DeKalb County,37,370,DeKalb County,58194,
G1700390,2000,Illinois,17,170,De Witt County,39,390,De Witt County,50429,
G1700410,2000,Illinois,17,170,Douglas County,41,410,Douglas County,46117,
G1700430,2000,Illinois,17,170,DuPage County,43,430,DuPage County,79314,
G1700450,2000,Illinois,17,170,Edgar County,45,450,Edgar County,41245,
G1700470,2000,Illinois,17,170,Edwards County,47,470,Edwards County,38750,
G1700490,2000,Illinois,17,170,Effingham County,49,490,Effingham County,46895,
G1700510,2000,Illinois,17,170,Fayette County,51,510,Fayette County,39044,
G1700530,2000,Illinois,17,170,Ford County,53,530,Ford County,44947,
G1700550,2000,Illinois,17,170,Franklin County,55,550,Franklin County,36294,
G1700570,2000,Illinois,17,170,Fulton County,57,570,Fulton County,41193,
G1700590,2000,Illinois,17,170,Gallatin County,59,590,Gallatin County,34539,
G1700610,2000,Illinois,17,170,Greene County,61,610,Greene County,37057,
G1700630,2000,Illinois,17,170,Grundy County,63,630,Grundy County,60862,
G1700650,2000,Illinois,17,170,Hamilton County,65,650,Hamilton County,37651,
G1700670,2000,Illinois,17,170,Hancock County,67,670,Hancock County,44457,
G1700690,2000,Illinois,17,170,Hardin County,69,690,Hardin County,31625,
G1700710,2000,Illinois,17,170,Henderson County,71,710,Henderson County,42400,
G1700730,2000,Illinois,17,170,Henry County,73,730,Henry County,48413,
G1700750,2000,Illinois,17,170,Iroquois County,75,750,Iroquois County,45417,
G1700770,2000,Illinois,17,170,Jackson County,77,770,Jackson County,40950,
G1700790,2000,Illinois,17,170,Jasper County,79,790,Jasper County,43547,
G1700810,2000,Illinois,17,170,Jefferson County,81,810,Jefferson County,41141,
G1700830,2000,Illinois,17,170,Jersey County,83,830,Jersey County,49666,
G1700850,2000,Illinois,17,170,Jo Daviess County,85,850,Jo Daviess County,48335,
G1700870,2000,Illinois,17,170,Johnson County,87,870,Johnson County,40275,
G1700890,2000,Illinois,17,170,Kane County,89,890,Kane County,66558,
G1700910,2000,Illinois,17,170,Kankakee County,91,910,Kankakee County,48975,
G1700930,2000,Illinois,17,170,Kendall County,93,930,Kendall County,69383,
G1700950,2000,Illinois,17,170,Knox County,95,950,Knox County,44010,
G1700970,2000,Illinois,17,170,Lake County,97,970,Lake County,76424,
G1700990,2000,Illinois,17,170,LaSalle County,99,990,La Salle County,49533,
G1701010,2000,Illinois,17,170,Lawrence County,101,1010,Lawrence County,37050,
G1701030,2000,Illinois,17,170,Lee County,103,1030,Lee County,48730,
G1701050,2000,Illinois,17,170,Livingston County,105,1050,Livingston County,47958,
G1701070,2000,Illinois,17,170,Logan County,107,1070,Logan County,48655,
G1701090,2000,Illinois,17,170,McDonough County,109,1090,McDonough County,43385,
G1701110,2000,Illinois,17,170,McHenry County,111,1110,McHenry County,71553,
G1701130,2000,Illinois,17,170,McLean County,113,1130,McLean County,61073,
G1701150,2000,Illinois,17,170,Macon County,115,1150,Macon County,47493,
G1701170,2000,Illinois,17,170,Macoupin County,117,1170,Macoupin County,43021,
G1701190,2000,Illinois,17,170,Madison County,119,1190,Madison County,50862,
G1701210,2000,Illinois,17,170,Marion County,121,1210,Marion County,41427,
G1701230,2000,Illinois,17,170,Marshall County,123,1230,Marshall County,48061,
G1701250,2000,Illinois,17,170,Mason County,125,1250,Mason County,42239,
G1701270,2000,Illinois,17,170,Massac County,127,1270,Massac County,39068,
G1701290,2000,Illinois,17,170,Menard County,129,1290,Menard County,52995,
G1701310,2000,Illinois,17,170,Mercer County,131,1310,Mercer County,47192,
G1701330,2000,Illinois,17,170,Monroe County,133,1330,Monroe County,62397,
G1701350,2000,Illinois,17,170,Montgomery County,135,1350,Montgomery County,39923,
G1701370,2000,Illinois,17,170,Morgan County,137,1370,Morgan County,46040,
G1701390,2000,Illinois,17,170,Moultrie County,139,1390,Moultrie County,46655,
G1701410,2000,Illinois,17,170,Ogle County,141,1410,Ogle County,53028,
G1701430,2000,Illinois,17,170,Peoria County,143,1430,Peoria County,50592,
G1701450,2000,Illinois,17,170,Perry County,145,1450,Perry County,41064,
G1701470,2000,Illinois,17,170,Piatt County,147,1470,Piatt County,52218,
G1701490,2000,Illinois,17,170,Pike County,149,1490,Pike County,38583,
G1701510,2000,Illinois,17,170,Pope County,151,1510,Pope County,37860,
G1701530,2000,Illinois,17,170,Pulaski County,153,1530,Pulaski County,33193,
G1701550,2000,Illinois,17,170,Putnam County,155,1550,Putnam County,50708,
G1701570,2000,Illinois,17,170,Randolph County,157,1570,Randolph County,44766,
G1701590,2000,Illinois,17,170,Richland County,159,1590,Richland County,40000,
G1701610,2000,Illinois,17,170,Rock Island County,161,1610,Rock Island County,47956,
G1701630,2000,Illinois,17,170,St. Clair County,163,1630,St. Clair County,47409,
G1701650,2000,Illinois,17,170,Saline County,165,1650,Saline County,37295,
G1701670,2000,Illinois,17,170,Sangamon County,167,1670,Sangamon County,53900,
G1701690,2000,Illinois,17,170,Schuyler County,169,1690,Schuyler County,41489,
G1701710,2000,Illinois,17,170,Scott County,171,1710,Scott County,42924,
G1701730,2000,Illinois,17,170,Shelby County,173,1730,Shelby County,44372,
G1701750,2000,Illinois,17,170,Stark County,175,1750,Stark County,43410,
G1701770,2000,Illinois,17,170,Stephenson County,177,1770,Stephenson County,48510,
G1701790,2000,Illinois,17,170,Tazewell County,179,1790,Tazewell County,53412,
G1701810,2000,Illinois,17,170,Union County,181,1810,Union County,37710,
G1701830,2000,Illinois,17,170,Vermilion County,183,1830,Vermilion County,41553,
G1701850,2000,Illinois,17,170,Wabash County,185,1850,Wabash County,42142,
G1701870,2000,Illinois,17,170,Warren County,187,1870,Warren County,42437,
G1701890,2000,Illinois,17,170,Washington County,189,1890,Washington County,48433,
G1701910,2000,Illinois,17,170,Wayne County,191,1910,Wayne County,37729,
G1701930,2000,Illinois,17,170,White County,193,1930,White County,36580,
G1701950,2000,Illinois,17,170,Whiteside County,195,1950,Whiteside County,46653,
G1701970,2000,Illinois,17,170,Will County,197,1970,Will County,69608,
G1701990,2000,Illinois,17,170,Williamson County,199,1990,Williamson County,40692,
G1702010,2000,Illinois,17,170,Winnebago County,201,2010,Winnebago County,52456,
G1702030,2000,Illinois,17,170,Woodford County,203,2030,Woodford County,58305,
G1800010,2000,Indiana,18,180,Adams County,1,10,Adams County,46749,
G1800030,2000,Indiana,18,180,Allen County,3,30,Allen County,52708,
G1800050,2000,Indiana,18,180,Bartholomew County,5,50,Bartholomew County,52097,
G1800070,2000,Indiana,18,180,Benton County,7,70,Benton County,46869,
G1800090,2000,Indiana,18,180,Blackford County,9,90,Blackford County,41758,
G1800110,2000,Indiana,18,180,Boone County,11,110,Boone County,58879,
G1800130,2000,Indiana,18,180,Brown County,13,130,Brown County,49252,
G1800150,2000,Indiana,18,180,Carroll County,15,150,Carroll County,50216,
G1800170,2000,Indiana,18,180,Cass County,17,170,Cass County,46506,
G1800190,2000,Indiana,18,180,Clark County,19,190,Clark County,47412,
G1800210,2000,Indiana,18,180,Clay County,21,210,Clay County,41863,
G1800230,2000,Indiana,18,180,Clinton County,23,230,Clinton County,48864,
G1800250,2000,Indiana,18,180,Crawford County,25,250,Crawford County,37869,
G1800270,2000,Indiana,18,180,Daviess County,27,270,Daviess County,41818,
G1800290,2000,Indiana,18,180,Dearborn County,29,290,Dearborn County,54806,
G1800310,2000,Indiana,18,180,Decatur County,31,310,Decatur County,46453,
G1800330,2000,Indiana,18,180,DeKalb County,33,330,DeKalb County,51676,
G1800350,2000,Indiana,18,180,Delaware County,35,350,Delaware County,45394,
G1800370,2000,Indiana,18,180,Dubois County,37,370,Dubois County,52342,
G1800390,2000,Indiana,18,180,Elkhart County,39,390,Elkhart County,50438,
G1800410,2000,Indiana,18,180,Fayette County,41,410,Fayette County,46111,
G1800430,2000,Indiana,18,180,Floyd County,43,430,Floyd County,52401,
G1800450,2000,Indiana,18,180,Fountain County,45,450,Fountain County,43330,
G1800470,2000,Indiana,18,180,Franklin County,47,470,Franklin County,50171,
G1800490,2000,Indiana,18,180,Fulton County,49,490,Fulton County,44865,
G1800510,2000,Indiana,18,180,Gibson County,51,510,Gibson County,44839,
G1800530,2000,Indiana,18,180,Grant County,53,530,Grant County,44304,
G1800550,2000,Indiana,18,180,Greene County,55,550,Greene County,41523,
G1800570,2000,Indiana,18,180,Hamilton County,57,570,Hamilton County,80239,
G1800590,2000,Indiana,18,180,Hancock County,59,590,Hancock County,63083,
G1800610,2000,Indiana,18,180,Harrison County,61,610,Harrison County,48542,
G1800630,2000,Indiana,18,180,Hendricks County,63,630,Hendricks County,61689,
G1800650,2000,Indiana,18,180,Henry County,65,650,Henry County,45470,
G1800670,2000,Indiana,18,180,Howard County,67,670,Howard County,53051,
G1800690,2000,Indiana,18,180,Huntington County,69,690,Huntington County,49031,
G1800710,2000,Indiana,18,180,Jackson County,71,710,Jackson County,45210,
G1800730,2000,Indiana,18,180,Jasper County,73,730,Jasper County,50132,
G1800750,2000,Indiana,18,180,Jay County,75,750,Jay County,41850,
G1800770,2000,Indiana,18,180,Jefferson County,77,770,Jefferson County,45712,
G1800790,2000,Indiana,18,180,Jennings County,79,790,Jennings County,42519,
G1800810,2000,Indiana,18,180,Johnson County,81,810,Johnson County,60571,
G1800830,2000,Indiana,18,180,Knox County,83,830,Knox County,41273,
G1800850,2000,Indiana,18,180,Kosciusko County,85,850,Kosciusko County,49532,
G1800870,2000,Indiana,18,180,LaGrange County,87,870,LaGrange County,46885,
G1800890,2000,Indiana,18,180,Lake County,89,890,Lake County,50131,
G1800910,2000,Indiana,18,180,LaPorte County,91,910,LaPorte County,49872,
G1800930,2000,Indiana,18,180,Lawrence County,93,930,Lawrence County,43109,
G1800950,2000,Indiana,18,180,Madison County,95,950,Madison County,46663,
G1800970,2000,Indiana,18,180,Marion County,97,970,Marion County,49387,
G1800990,2000,Indiana,18,180,Marshall County,99,990,Marshall County,48527,
G1801010,2000,Indiana,18,180,Martin County,101,1010,Martin County,43550,
G1801030,2000,Indiana,18,180,Miami County,103,1030,Miami County,45816,
G1801050,2000,Indiana,18,180,Monroe County,105,1050,Monroe County,51058,
G1801070,2000,Indiana,18,180,Montgomery County,107,1070,Montgomery County,48779,
G1801090,2000,Indiana,18,180,Morgan County,109,1090,Morgan County,52851,
G1801110,2000,Indiana,18,180,Newton County,111,1110,Newton County,46741,
G1801130,2000,Indiana,18,180,Noble County,113,1130,Noble County,49037,
G1801150,2000,Indiana,18,180,Ohio County,115,1150,Ohio County,48801,
G1801170,2000,Indiana,18,180,Orange County,117,1170,Orange County,38505,
G1801190,2000,Indiana,18,180,Owen County,119,1190,Owen County,41282,
G1801210,2000,Indiana,18,180,Parke County,121,1210,Parke County,40656,
G1801230,2000,Indiana,18,180,Perry County,123,1230,Perry County,43743,
G1801250,2000,Indiana,18,180,Pike County,125,1250,Pike County,41420,
G1801270,2000,Indiana,18,180,Porter County,127,1270,Porter County,61880,
